"2pac_esrtpb_2 - Storage 102516"
"Wavelength nm."	"R%"
185,00	8317,9043
185,50	6802,2065
186,00	5288,5850
186,50	3766,1025
187,00	2277,3704
187,50	760,9766
188,00	754,8157
188,50	770,2787
189,00	700,7195
189,50	654,1334
190,00	653,6653
190,50	643,9840
191,00	654,6512
191,50	623,2886
192,00	627,2700
192,50	605,4497
193,00	564,4898
193,50	542,6061
194,00	528,4573
194,50	528,1550
195,00	528,5275
195,50	524,3286
196,00	519,2637
196,50	505,5919
197,00	503,3174
197,50	503,4746
198,00	502,2688
198,50	499,3373
199,00	492,3340
199,50	485,9348
200,00	476,0192
200,50	472,5370
201,00	471,1408
201,50	470,6367
202,00	462,0803
202,50	452,1468
203,00	448,8095
203,50	437,7561
204,00	434,5522
204,50	428,9820
205,00	424,9588
205,50	416,8827
206,00	407,5430
206,50	407,0853
207,00	402,6224
207,50	398,1452
208,00	395,8302
208,50	390,5921
209,00	384,0792
209,50	380,5428
210,00	377,4042
210,50	372,5078
211,00	364,2899
211,50	358,0991
212,00	352,3171
212,50	347,9186
213,00	343,6582
213,50	339,3784
214,00	332,7096
214,50	328,7665
215,00	325,8385
215,50	322,1831
216,00	318,4802
216,50	315,8239
217,00	311,0938
217,50	306,8988
218,00	303,2823
218,50	298,7650
219,00	294,4495
219,50	289,6146
220,00	285,7476
220,50	283,0726
221,00	278,3337
221,50	275,1147
222,00	272,4389
222,50	268,5662
223,00	265,9198
223,50	262,1183
224,00	257,7892
224,50	253,8651
225,00	249,4523
225,50	245,7234
226,00	242,5584
226,50	238,5128
227,00	235,5310
227,50	232,3073
228,00	229,5368
228,50	227,1400
229,00	225,0317
229,50	222,5843
230,00	220,8956
230,50	218,8705
231,00	216,6609
231,50	213,9595
232,00	211,4043
232,50	208,8030
233,00	207,0542
233,50	204,6315
234,00	202,6441
234,50	200,6120
235,00	198,4494
235,50	196,8435
236,00	195,5756
236,50	194,4705
237,00	193,5700
237,50	192,0939
238,00	190,7224
238,50	189,3747
239,00	188,1304
239,50	186,9514
240,00	185,6378
240,50	184,6648
241,00	183,4342
241,50	182,3509
242,00	181,1748
242,50	180,4163
243,00	179,8105
243,50	179,0980
244,00	178,3351
244,50	177,8700
245,00	176,7516
245,50	176,2021
246,00	175,4128
246,50	175,0586
247,00	174,7287
