"pen_argset_A_front_corner4 - Storage 111036"
"Wavelength nm."	"R%"
185,00	63,2254
185,50	76,6601
186,00	90,4199
186,50	101,3960
187,00	119,8429
187,50	134,6547
188,00	122,4748
188,50	126,8021
189,00	126,3444
189,50	108,3521
190,00	110,2653
190,50	110,0560
191,00	113,4111
191,50	109,6876
192,00	108,8221
192,50	108,5307
193,00	104,2200
193,50	102,3091
194,00	101,4038
194,50	100,6292
195,00	101,6589
195,50	103,3213
196,00	101,2641
196,50	100,0694
197,00	99,6755
197,50	100,3629
198,00	98,3149
198,50	98,3698
199,00	97,9081
199,50	96,2580
200,00	93,4012
200,50	93,5070
201,00	93,1843
201,50	92,2060
202,00	90,5414
202,50	88,9129
203,00	88,0211
203,50	86,0323
204,00	85,2380
204,50	83,8963
205,00	83,3747
205,50	82,6105
206,00	81,9176
206,50	82,2914
207,00	81,9727
207,50	81,0387
208,00	80,4655
208,50	79,7590
209,00	79,1360
209,50	78,2954
210,00	78,0022
210,50	76,7955
211,00	75,3168
211,50	74,5052
212,00	73,6412
212,50	72,9363
213,00	72,1174
213,50	71,3709
214,00	70,5516
214,50	69,4280
215,00	68,9354
215,50	68,0969
216,00	67,4458
216,50	67,1144
217,00	66,0785
217,50	65,3720
218,00	64,8450
218,50	64,1057
219,00	63,5910
219,50	62,8836
220,00	62,4135
220,50	61,8367
221,00	60,8862
221,50	60,5447
222,00	60,2456
222,50	59,5981
223,00	59,1576
223,50	58,7043
224,00	58,2751
224,50	57,7979
225,00	57,1999
225,50	56,9102
226,00	56,4342
226,50	55,8264
227,00	55,6219
227,50	55,1575
228,00	54,8117
228,50	54,5393
229,00	54,1156
229,50	54,0056
230,00	53,6447
230,50	53,4530
231,00	53,3674
231,50	53,0002
232,00	52,6960
232,50	52,3194
233,00	52,0789
233,50	51,8952
234,00	51,5673
234,50	51,4954
235,00	51,2707
235,50	50,9082
236,00	50,7592
236,50	50,7937
237,00	50,6956
237,50	50,4641
238,00	50,3110
238,50	50,2309
239,00	50,0471
239,50	49,9572
240,00	49,7859
240,50	49,7769
241,00	49,4606
241,50	49,4674
242,00	49,4647
242,50	49,5059
243,00	49,4611
243,50	49,4439
244,00	49,4298
244,50	49,5396
245,00	49,4008
245,50	49,5056
246,00	49,3940
246,50	49,2966
247,00	49,2440
247,50	49,2686
248,00	49,2269
248,50	49,1940
249,00	49,1175
249,50	49,1582
250,00	49,1665
250,50	49,2549
251,00	49,3421
251,50	49,4234
252,00	49,3870
252,50	49,4542
253,00	49,5806
253,50	49,7177
254,00	49,8336
254,50	49,8966
255,00	49,9821
255,50	49,9947
256,00	50,0488
256,50	50,1305
257,00	50,2016
257,50	50,3552
258,00	50,3818
258,50	50,4217
259,00	50,5085
259,50	50,5800
260,00	50,6821
260,50	50,6627
261,00	50,7360
261,50	50,8147
262,00	50,7936
262,50	50,7949
263,00	50,9121
263,50	50,9688
264,00	50,9802
264,50	51,0090
265,00	51,1083
265,50	51,0496
