"PEN_Q51_50um_argset_commissioning_22042024_attempt2 - Storage 141159"
"Wavelength nm."	"R%"
185,00	156,3004
185,50	147,6390
186,00	142,5257
186,50	135,8665
187,00	136,9262
187,50	132,0503
188,00	134,7621
188,50	137,1120
189,00	134,4943
189,50	99,8113
190,00	102,9541
190,50	102,3538
191,00	101,8349
191,50	93,9631
192,00	93,0372
192,50	87,7971
193,00	85,2935
193,50	81,0657
194,00	78,0499
194,50	77,0148
195,00	75,0119
195,50	75,0686
196,00	73,8180
196,50	72,3346
197,00	73,0187
197,50	72,7324
198,00	71,9753
198,50	72,2319
199,00	71,5521
199,50	70,6105
200,00	69,8906
200,50	69,8055
201,00	69,2546
201,50	68,6774
202,00	67,5998
202,50	66,4537
203,00	65,9807
203,50	64,4904
204,00	64,4789
204,50	63,9417
205,00	63,7517
205,50	62,7172
206,00	61,7884
206,50	61,9057
207,00	61,3890
207,50	60,7393
208,00	60,5925
208,50	59,7992
209,00	59,0874
209,50	58,3253
210,00	58,0033
210,50	57,2209
211,00	55,9888
211,50	55,1880
212,00	54,7613
212,50	53,8372
213,00	53,5956
213,50	52,8680
214,00	52,2617
214,50	51,7416
215,00	51,6870
215,50	51,2492
216,00	50,9333
216,50	50,5826
217,00	50,2239
217,50	49,6574
218,00	49,2528
218,50	48,8586
219,00	48,2641
219,50	47,8306
220,00	47,5341
220,50	47,4974
221,00	47,0260
221,50	46,7651
222,00	46,7013
222,50	46,4678
223,00	46,1517
223,50	45,8908
224,00	45,5872
224,50	45,4566
225,00	45,0599
225,50	44,7604
226,00	44,6130
226,50	44,3957
227,00	44,2863
227,50	44,0549
228,00	44,0469
228,50	43,9009
229,00	43,6142
229,50	43,3708
230,00	43,2915
230,50	43,1719
231,00	42,9004
231,50	42,7026
232,00	42,5842
232,50	42,3459
233,00	42,1520
233,50	42,1172
234,00	42,1201
234,50	42,0439
235,00	41,9727
235,50	42,0944
236,00	42,0606
236,50	42,0636
237,00	42,1400
237,50	42,0894
238,00	42,0596
238,50	41,9986
239,00	41,9824
239,50	41,9260
240,00	41,9005
240,50	41,9791
241,00	41,8970
241,50	41,8993
242,00	41,9814
242,50	42,0437
243,00	42,1451
243,50	42,1431
244,00	42,2486
