"pen_argset_B_back_spot3 - Storage 130034"
"Wavelength nm."	"R%"
185,00	206,1860
185,50	192,4320
186,00	180,9972
186,50	166,5205
187,00	154,4052
187,50	141,5603
188,00	148,2772
188,50	156,1040
189,00	140,5277
189,50	114,4676
190,00	117,5844
190,50	116,8223
191,00	117,2518
191,50	116,4424
192,00	115,6214
192,50	109,9839
193,00	103,2087
193,50	101,3885
194,00	98,3603
194,50	95,4711
195,00	93,7947
195,50	94,9870
196,00	93,2450
196,50	93,2446
197,00	93,4118
197,50	93,9585
198,00	92,0512
198,50	92,2623
199,00	91,8948
199,50	90,6952
200,00	88,8968
200,50	88,5176
201,00	87,6776
201,50	89,0084
202,00	87,5726
202,50	86,8441
203,00	85,6770
203,50	84,1041
204,00	83,7316
204,50	83,1558
205,00	83,1259
205,50	82,0995
206,00	79,8601
206,50	79,9636
207,00	79,7410
207,50	79,4494
208,00	78,8293
208,50	78,0512
209,00	77,0478
209,50	76,1153
210,00	75,5331
210,50	74,9739
211,00	73,9427
211,50	72,6128
212,00	71,6706
212,50	70,9578
213,00	70,3724
213,50	69,7240
214,00	68,6230
214,50	67,8203
215,00	67,4170
215,50	66,4386
216,00	66,1791
216,50	65,9708
217,00	65,2971
217,50	64,4137
218,00	63,7434
218,50	63,1392
219,00	62,3382
219,50	61,4475
220,00	61,1099
220,50	60,3427
221,00	59,5108
221,50	59,0512
222,00	58,8902
222,50	58,4081
223,00	58,1948
223,50	57,7510
224,00	57,1494
224,50	56,7373
225,00	56,3064
225,50	55,9257
226,00	55,4547
226,50	54,9815
227,00	54,5935
227,50	54,0607
228,00	53,6510
228,50	53,4867
229,00	53,2242
229,50	53,0088
230,00	52,6934
230,50	52,5277
231,00	52,1789
231,50	51,8693
232,00	51,5655
232,50	51,3371
233,00	51,1705
233,50	50,7973
234,00	50,4417
234,50	50,2576
235,00	50,0710
235,50	49,9647
236,00	49,8581
236,50	49,7925
237,00	49,7216
237,50	49,6111
238,00	49,5475
238,50	49,5231
239,00	49,3932
239,50	49,1740
240,00	49,0041
240,50	48,9888
241,00	48,8233
241,50	48,7505
242,00	48,6589
242,50	48,7136
243,00	48,7109
243,50	48,6631
244,00	48,6869
244,50	48,7207
245,00	48,5311
245,50	48,5931
246,00	48,6046
246,50	48,5680
247,00	48,4849
247,50	48,3960
248,00	48,4818
248,50	48,4940
249,00	48,3454
249,50	48,4317
250,00	48,5326
250,50	48,6484
251,00	48,7219
251,50	48,8253
252,00	48,9069
252,50	48,8731
253,00	49,0085
