"pen_argset_C_BottomSurface_corner3 - Storage 123756"
"Wavelength nm."	"R%"
185,00	852,6328
185,50	709,0341
186,00	568,5443
186,50	424,5675
187,00	284,9188
187,50	146,3078
188,00	131,1569
188,50	134,6179
189,00	127,0489
189,50	117,3769
190,00	120,5388
190,50	120,0433
191,00	121,9536
191,50	118,7167
192,00	114,1284
192,50	108,2827
193,00	103,0530
193,50	100,0799
194,00	97,6244
194,50	95,3398
195,00	93,1174
195,50	94,2234
196,00	93,4766
196,50	92,7879
197,00	93,3443
197,50	94,5847
198,00	94,3436
198,50	94,8302
199,00	94,2942
199,50	93,1120
200,00	90,2430
200,50	89,6767
201,00	88,9185
201,50	88,6344
202,00	87,0529
202,50	86,1904
203,00	85,9030
203,50	84,2844
204,00	83,4520
204,50	82,6705
205,00	81,9789
205,50	81,3086
206,00	80,2210
206,50	79,9356
207,00	79,2891
207,50	78,3418
208,00	77,8071
208,50	77,3143
209,00	76,1821
209,50	75,8343
210,00	75,5948
210,50	74,6108
211,00	73,2507
211,50	71,9420
212,00	71,3067
212,50	70,5823
213,00	69,9492
213,50	69,2889
214,00	67,9836
214,50	67,0991
215,00	66,6998
215,50	65,9603
216,00	65,6131
216,50	64,9312
217,00	64,1199
217,50	63,6451
218,00	62,9446
218,50	62,2580
219,00	61,6243
219,50	60,9077
220,00	60,5747
220,50	60,1075
221,00	59,3537
221,50	58,9398
222,00	58,3760
222,50	57,9699
223,00	57,7382
223,50	57,1745
224,00	56,7222
224,50	56,2484
225,00	55,6645
225,50	55,2939
226,00	54,8124
226,50	54,3423
227,00	53,9686
227,50	53,6701
228,00	53,4544
228,50	53,1863
229,00	52,8560
229,50	52,4769
230,00	52,2717
230,50	52,1672
231,00	51,9662
231,50	51,7434
232,00	51,3065
232,50	51,0853
233,00	50,8542
233,50	50,6035
234,00	50,4373
234,50	50,1182
235,00	49,9484
235,50	49,8228
236,00	49,7291
236,50	49,6553
237,00	49,4423
237,50	49,2957
238,00	49,2343
238,50	49,1411
239,00	49,1310
239,50	48,9304
240,00	48,7562
240,50	48,6931
241,00	48,5980
241,50	48,6198
242,00	48,5890
242,50	48,5785
243,00	48,6799
243,50	48,6176
244,00	48,6406
244,50	48,7104
245,00	48,6161
245,50	48,6330
246,00	48,5388
246,50	48,5140
247,00	48,4959
247,50	48,3402
248,00	48,2990
248,50	48,2460
249,00	48,2120
249,50	48,2373
250,00	48,2779
250,50	48,3491
251,00	48,3583
251,50	48,4119
252,00	48,4681
252,50	48,6332
253,00	48,7368
253,50	48,8662
254,00	49,0127
254,50	49,1604
255,00	49,2446
255,50	49,3355
256,00	49,3103
256,50	49,4833
257,00	49,4703
257,50	49,6414
258,00	49,6571
258,50	49,6643
259,00	49,7220
259,50	49,8074
260,00	49,8548
260,50	49,9062
261,00	49,9309
261,50	50,0178
262,00	49,9785
262,50	49,9835
263,00	50,1227
263,50	50,1422
264,00	50,1267
264,50	50,2048
265,00	50,3261
265,50	50,3127
266,00	50,3768
266,50	50,3095
267,00	50,3555
267,50	50,2407
268,00	50,2054
268,50	50,1665
269,00	50,0811
269,50	50,1077
270,00	50,0938
270,50	49,9764
271,00	49,9353
271,50	49,9069
272,00	49,8620
272,50	49,8207
273,00	49,8922
273,50	50,0187
274,00	49,9682
274,50	49,9180
275,00	49,9247
275,50	49,9047
276,00	49,8291
276,50	49,7828
277,00	49,7627
277,50	49,6798
278,00	49,5027
278,50	49,3997
279,00	49,4028
279,50	49,3809
280,00	49,4180
280,50	49,4752
281,00	49,4820
281,50	49,3797
