"no_sample_attempt2 - Storage 140010"
"Wavelength nm."	"R%"
185,00	-345,8293
185,50	-268,2223
186,00	-192,4897
186,50	-116,0623
187,00	-38,6013
187,50	38,0169
188,00	22,0751
188,50	23,2789
189,00	21,2552
189,50	19,9708
190,00	19,9872
190,50	22,2370
191,00	23,6693
191,50	23,5655
192,00	24,6580
192,50	23,6496
193,00	23,0781
193,50	22,8843
194,00	22,7300
194,50	22,5773
195,00	22,0858
195,50	22,0060
196,00	22,0833
196,50	21,9662
197,00	22,6876
197,50	23,1317
198,00	23,7037
198,50	24,0048
199,00	24,6159
199,50	24,7206
200,00	24,7826
200,50	25,2831
201,00	25,5338
201,50	25,3802
202,00	25,3972
202,50	25,3390
203,00	25,4336
203,50	24,9982
204,00	25,2908
204,50	25,5345
205,00	25,5048
205,50	25,5571
206,00	25,5580
206,50	25,9964
207,00	25,9627
207,50	26,1050
208,00	26,6545
208,50	26,7735
209,00	26,6663
209,50	26,9257
210,00	27,2752
210,50	27,4117
211,00	27,1806
211,50	27,2918
212,00	27,3584
212,50	27,2529
213,00	27,2271
213,50	27,4708
214,00	27,4060
214,50	27,2136
215,00	27,4225
215,50	27,5632
216,00	27,8242
216,50	27,9650
217,00	28,0350
217,50	28,1503
218,00	28,1410
218,50	28,2277
219,00	28,4900
219,50	28,5166
220,00	28,6195
220,50	28,5898
221,00	28,6809
221,50	28,8118
222,00	29,0200
222,50	29,0947
223,00	29,3162
223,50	29,4184
224,00	29,3514
224,50	29,4237
225,00	29,5213
225,50	29,5698
226,00	29,6212
226,50	29,7065
227,00	29,8655
227,50	29,9545
228,00	29,9407
228,50	30,1532
229,00	30,3043
229,50	30,3563
230,00	30,4027
230,50	30,5602
231,00	30,6987
231,50	30,7294
232,00	30,7603
232,50	30,8262
233,00	30,9443
233,50	31,0311
234,00	31,1486
234,50	31,3381
235,00	31,4010
235,50	31,4305
236,00	31,5420
236,50	31,5778
237,00	31,6722
237,50	31,6982
238,00	31,7986
238,50	31,8463
239,00	31,8939
239,50	31,9410
240,00	32,0242
240,50	32,1197
241,00	32,1645
241,50	32,2952
242,00	32,3685
242,50	32,3919
243,00	32,5574
243,50	32,5630
244,00	32,7063
244,50	32,7697
245,00	32,7243
245,50	32,8640
246,00	32,8970
246,50	33,0084
247,00	33,1498
247,50	33,1165
248,00	33,2880
248,50	33,2777
249,00	33,3174
249,50	33,4751
250,00	33,5015
250,50	33,5348
251,00	33,5667
251,50	33,5896
252,00	33,6678
252,50	33,6131
253,00	33,6630
253,50	33,7758
254,00	33,7759
254,50	33,8545
255,00	33,9152
255,50	33,9386
256,00	33,9553
256,50	33,9365
257,00	33,9695
257,50	34,0249
258,00	34,0121
258,50	34,0171
259,00	34,0228
259,50	34,0453
260,00	34,0955
260,50	34,0890
261,00	34,1365
261,50	34,1968
262,00	34,1875
262,50	34,1942
263,00	34,2508
263,50	34,2164
264,00	34,1782
264,50	34,1725
265,00	34,2471
265,50	34,2998
266,00	34,2914
266,50	34,2583
267,00	34,2469
267,50	34,2488
268,00	34,2832
268,50	34,2919
269,00	34,2751
269,50	34,2664
270,00	34,2930
270,50	34,2637
271,00	34,3123
271,50	34,2998
272,00	34,2579
272,50	34,1731
273,00	34,2033
273,50	34,2098
274,00	34,1971
274,50	34,1333
275,00	34,1372
275,50	34,1006
276,00	34,0832
276,50	34,2064
277,00	34,2903
277,50	34,3290
278,00	34,3819
278,50	34,3672
279,00	34,4346
279,50	34,5057
280,00	34,6214
280,50	34,7133
281,00	34,6772
281,50	34,7045
282,00	34,7386
282,50	34,7864
283,00	34,8891
283,50	34,9244
284,00	35,0305
284,50	35,0260
285,00	35,0415
285,50	35,0481
286,00	35,0862
286,50	35,0481
287,00	35,0392
287,50	35,0635
288,00	35,1158
288,50	35,1020
289,00	35,1757
289,50	35,3246
290,00	35,3689
290,50	35,3857
291,00	35,4587
291,50	35,4419
292,00	35,4549
292,50	35,4402
293,00	35,4618
293,50	35,4342
294,00	35,3566
294,50	35,4543
295,00	35,5012
295,50	35,5212
296,00	35,5713
296,50	35,5548
297,00	35,5760
297,50	35,5482
298,00	35,6526
298,50	35,6450
299,00	35,6386
299,50	35,6527
300,00	35,7381
300,50	35,7312
301,00	35,7724
301,50	35,8208
302,00	35,8414
302,50	35,7779
303,00	35,8801
303,50	35,8790
304,00	35,8795
304,50	35,8497
305,00	35,9336
305,50	35,9333
306,00	35,9517
306,50	36,0086
307,00	35,9992
307,50	35,9354
308,00	36,0043
308,50	36,2935
309,00	36,4687
309,50	36,6545
310,00	36,7893
310,50	36,9653
311,00	37,1535
311,50	37,3904
312,00	37,5511
312,50	37,7378
313,00	37,7729
313,50	37,8032
314,00	37,8043
314,50	37,8360
315,00	37,8459
315,50	37,9270
316,00	37,9539
316,50	38,0787
317,00	38,0929
317,50	38,0632
318,00	38,0420
318,50	38,1600
319,00	38,2500
319,50	38,3057
320,00	38,2553
320,50	38,2968
321,00	38,2257
321,50	38,2153
322,00	38,2157
322,50	38,3083
323,00	38,2963
323,50	38,3413
324,00	38,3166
324,50	38,3874
325,00	38,4170
325,50	38,5190
326,00	38,5158
326,50	38,5429
327,00	38,5635
327,50	38,5463
328,00	38,5614
328,50	38,6031
329,00	38,5616
329,50	38,5708
330,00	38,5076
330,50	38,5127
331,00	38,5475
331,50	38,5960
332,00	38,5585
332,50	38,5954
333,00	38,7021
333,50	38,7063
334,00	38,7151
334,50	38,7855
335,00	38,7924
335,50	38,7414
336,00	38,7118
336,50	38,7597
337,00	38,6868
337,50	38,6213
338,00	38,6716
338,50	38,7019
339,00	38,7093
339,50	38,7266
340,00	38,8429
340,50	38,8628
341,00	38,9119
341,50	38,9433
342,00	38,9855
342,50	39,0029
343,00	39,0108
343,50	38,9872
344,00	39,0492
344,50	38,9802
345,00	39,0446
345,50	39,0824
346,00	39,1369
346,50	39,1252
347,00	39,1779
347,50	39,1518
348,00	39,1972
348,50	39,1492
349,00	39,1626
349,50	39,0924
350,00	39,0922
350,50	39,0826
351,00	39,0813
351,50	39,0870
352,00	39,1294
352,50	39,1564
353,00	39,2355
353,50	39,3190
354,00	39,3322
354,50	39,3234
355,00	39,3188
355,50	39,3454
356,00	39,2996
356,50	39,2931
357,00	39,3031
357,50	39,2919
358,00	39,2145
358,50	39,5030
359,00	39,7150
359,50	39,9583
360,00	40,2040
360,50	40,4230
361,00	40,6060
361,50	40,7888
362,00	41,0160
362,50	41,2701
363,00	41,2723
363,50	41,2492
364,00	41,2150
364,50	41,1794
365,00	41,2084
365,50	41,2262
366,00	41,1826
366,50	41,1535
367,00	41,1698
367,50	41,0985
368,00	41,0967
368,50	41,0991
369,00	41,0719
369,50	41,0897
370,00	41,0709
370,50	41,1558
371,00	41,1085
371,50	41,0814
372,00	41,0899
372,50	41,0721
373,00	41,0649
373,50	41,0575
374,00	41,0069
374,50	41,0322
375,00	40,9931
375,50	41,0649
376,00	41,0442
376,50	41,0520
377,00	41,1281
377,50	41,1302
378,00	41,1001
378,50	41,0801
379,00	41,0486
379,50	41,0147
380,00	40,9555
380,50	40,9471
381,00	40,9383
381,50	40,8634
382,00	40,8746
382,50	40,9208
383,00	40,9362
383,50	40,9351
384,00	40,9504
384,50	40,9693
385,00	40,9648
385,50	40,9644
386,00	40,9692
386,50	40,9731
387,00	40,9454
387,50	40,9598
