"pen_argset_A_front_corner1 - Storage 105541"
"Wavelength nm."	"R%"
185,00	117,5666
185,50	117,6379
186,00	116,0646
186,50	111,6865
187,00	110,4088
187,50	111,1919
188,00	113,3905
188,50	113,8798
189,00	115,7808
189,50	114,3443
190,00	113,9252
190,50	113,8139
191,00	118,3118
191,50	117,3335
192,00	114,5239
192,50	111,0255
193,00	109,1518
193,50	104,0573
194,00	101,3195
194,50	99,7734
195,00	99,3438
195,50	97,5861
196,00	96,1984
196,50	95,2289
197,00	95,2808
197,50	95,1615
198,00	94,4443
198,50	93,8800
199,00	93,0437
199,50	91,3806
200,00	90,1034
200,50	89,7754
201,00	89,9727
201,50	90,0944
202,00	88,2246
202,50	86,6668
203,00	86,0404
203,50	84,3538
204,00	83,8005
204,50	82,5655
205,00	82,7182
205,50	80,9567
206,00	79,3753
206,50	79,7640
207,00	79,6512
207,50	78,9244
208,00	78,7549
208,50	78,0597
209,00	77,3826
209,50	76,4404
210,00	76,4313
210,50	76,0534
211,00	74,5315
211,50	73,4664
212,00	72,3129
212,50	71,3691
213,00	70,7242
213,50	69,7852
214,00	68,7469
214,50	67,7343
215,00	67,3544
215,50	66,8756
216,00	66,3321
216,50	66,0768
217,00	65,3862
217,50	64,8627
218,00	64,5720
218,50	64,1176
219,00	63,2600
219,50	62,4372
220,00	61,7426
220,50	61,3712
221,00	60,8288
221,50	60,3993
222,00	60,0131
222,50	59,2284
223,00	58,7971
223,50	58,4011
224,00	57,7294
224,50	57,4638
225,00	56,7982
225,50	56,3227
226,00	55,9908
226,50	55,4168
227,00	55,2407
227,50	54,7773
228,00	54,4085
228,50	54,2695
229,00	54,0462
229,50	53,8568
230,00	53,7201
230,50	53,5528
231,00	53,4680
231,50	53,2786
232,00	53,0725
232,50	52,9101
233,00	52,6938
233,50	52,3957
234,00	52,3453
234,50	52,0416
235,00	51,8609
235,50	51,6795
236,00	51,4435
236,50	51,4954
237,00	51,4686
237,50	51,3871
238,00	51,3063
238,50	51,1074
239,00	51,0169
239,50	50,8606
