"2pac_esrtpb_4 - Storage 103155"
"Wavelength nm."	"R%"
185,00	2240,1956
185,50	1947,4478
186,00	1651,9141
186,50	1374,5801
187,00	1084,7355
187,50	791,0298
188,00	802,9390
188,50	813,0068
189,00	755,6182
189,50	681,0864
190,00	671,8322
190,50	666,6141
191,00	636,3041
191,50	616,4913
192,00	600,3445
192,50	575,3597
193,00	561,5626
193,50	548,0498
194,00	543,1868
194,50	531,3851
195,00	519,6820
195,50	512,6277
196,00	503,4898
196,50	496,2088
197,00	492,3151
197,50	489,7620
198,00	485,1704
198,50	480,1205
199,00	479,9040
199,50	472,9191
200,00	469,3658
200,50	465,7398
201,00	463,0758
201,50	464,3546
202,00	457,2336
202,50	451,6790
203,00	445,4304
203,50	433,2737
204,00	429,0653
204,50	426,7562
205,00	425,7455
205,50	418,1964
206,00	408,7488
206,50	408,6409
207,00	403,0901
207,50	398,2943
208,00	398,3649
208,50	393,0285
209,00	384,8798
209,50	380,1238
210,00	379,5145
210,50	376,6602
211,00	366,8302
211,50	360,4550
212,00	355,8921
212,50	349,6160
213,00	344,6154
213,50	339,7058
214,00	333,3850
214,50	326,6708
215,00	322,5358
215,50	319,9460
216,00	317,0591
216,50	314,1023
217,00	309,4258
217,50	306,0436
218,00	301,8973
218,50	298,4427
219,00	294,1288
219,50	289,6779
220,00	285,9143
220,50	282,2068
221,00	277,6138
221,50	273,6428
222,00	271,0222
222,50	267,5343
223,00	264,2205
223,50	261,3556
224,00	257,2424
224,50	254,1319
225,00	250,0713
225,50	245,9047
226,00	243,0734
226,50	238,8940
227,00	235,6105
227,50	232,6047
228,00	229,3917
228,50	226,8545
229,00	223,8293
229,50	221,4066
230,00	219,2949
230,50	217,2853
231,00	215,2941
231,50	213,1467
232,00	210,3555
232,50	208,2105
233,00	206,3972
233,50	204,1800
234,00	202,3040
234,50	200,3863
235,00	198,7032
235,50	196,8225
236,00	195,3991
236,50	194,4359
237,00	193,2080
237,50	191,8028
238,00	190,4842
238,50	189,2024
239,00	188,0800
239,50	186,5041
240,00	185,2817
240,50	184,3387
241,00	183,0802
241,50	182,3239
242,00	181,3414
242,50	180,9400
243,00	180,0509
243,50	179,5241
244,00	179,1580
244,50	178,6752
245,00	177,6727
245,50	176,9035
246,00	176,1632
246,50	175,7188
247,00	174,9460
247,50	174,1944
248,00	173,7177
248,50	172,9107
249,00	172,2110
249,50	171,8111
250,00	171,6262
250,50	171,1212
251,00	170,4685
251,50	170,1217
252,00	169,8107
252,50	169,1025
253,00	168,7716
253,50	168,5423
254,00	168,1594
254,50	167,7817
255,00	167,5047
255,50	167,0753
256,00	166,5170
256,50	166,1034
257,00	165,7363
257,50	165,4187
258,00	164,9213
258,50	164,3837
259,00	163,8233
259,50	163,3287
260,00	162,9392
260,50	162,2593
261,00	161,8346
261,50	161,6743
262,00	161,3031
262,50	160,7725
263,00	160,7965
263,50	160,4803
264,00	160,0044
264,50	159,6959
265,00	159,5594
265,50	159,2025
266,00	158,8330
266,50	158,2577
267,00	158,2442
267,50	157,5966
268,00	157,2847
268,50	156,8340
269,00	156,5711
269,50	156,4321
270,00	156,1144
270,50	155,4984
271,00	155,1647
271,50	154,7117
272,00	154,4112
272,50	153,9187
273,00	153,7281
273,50	153,3549
274,00	152,9360
274,50	152,5918
275,00	152,4329
275,50	151,9993
276,00	151,6235
276,50	151,3806
277,00	150,9069
277,50	150,6289
278,00	150,2063
278,50	149,8175
279,00	149,4031
279,50	148,9938
280,00	148,8377
280,50	148,4405
281,00	147,9796
281,50	147,7597
282,00	147,2672
282,50	146,9994
283,00	146,3048
283,50	145,9272
284,00	145,7095
284,50	145,1838
285,00	144,9608
285,50	144,5517
286,00	144,2417
286,50	143,6775
287,00	143,0656
287,50	142,8717
288,00	142,7575
288,50	142,1070
289,00	141,6590
289,50	141,1492
290,00	140,7278
290,50	140,0165
291,00	139,6251
291,50	139,2576
292,00	138,8605
292,50	138,1019
293,00	137,6790
293,50	137,3644
294,00	136,8329
294,50	136,5093
295,00	136,1532
295,50	135,7697
296,00	135,2546
296,50	134,8939
297,00	134,4772
297,50	134,0870
298,00	133,7512
298,50	133,4065
299,00	132,9692
299,50	132,6573
300,00	132,4078
300,50	132,1405
301,00	131,6055
301,50	131,3524
302,00	130,8916
302,50	130,4035
303,00	129,8960
303,50	129,3938
304,00	128,9949
304,50	128,4997
305,00	128,1489
305,50	127,7422
306,00	127,2244
306,50	126,9274
307,00	126,4259
307,50	126,0837
308,00	125,7008
308,50	125,2663
309,00	124,7813
309,50	124,2592
310,00	123,7007
310,50	123,2055
311,00	122,8855
311,50	122,4405
312,00	121,8561
312,50	121,3800
313,00	120,7633
313,50	120,4791
314,00	120,1496
314,50	119,9682
315,00	119,6674
315,50	119,2296
316,00	118,9490
316,50	118,6923
317,00	118,6502
317,50	118,6118
318,00	118,3214
318,50	118,0752
319,00	117,9921
319,50	117,7345
320,00	117,4324
320,50	117,0875
321,00	116,9060
321,50	116,4658
322,00	116,2252
322,50	115,8814
323,00	115,6869
323,50	115,1298
324,00	114,7866
324,50	114,4872
325,00	114,3162
325,50	114,1026
326,00	113,7723
326,50	113,5489
327,00	113,3844
327,50	112,9666
328,00	112,8034
328,50	112,7016
329,00	112,5336
329,50	112,4538
330,00	112,2373
330,50	111,9008
331,00	111,7192
331,50	111,4770
332,00	111,2396
332,50	111,0642
333,00	110,8715
333,50	110,6007
334,00	110,4698
334,50	110,3133
335,00	110,3318
335,50	109,9384
336,00	109,6721
336,50	109,5941
337,00	109,3710
337,50	109,1346
338,00	109,0266
338,50	108,6738
339,00	108,4070
339,50	108,0142
340,00	107,8766
340,50	107,7410
341,00	107,3735
341,50	107,0826
342,00	106,9360
342,50	106,5539
343,00	106,2446
343,50	105,9537
344,00	105,8251
344,50	105,5618
345,00	105,3257
345,50	105,2426
346,00	105,1103
346,50	104,7523
347,00	104,5939
347,50	104,3634
348,00	104,2132
348,50	104,0438
349,00	103,7448
349,50	103,4636
350,00	103,2696
350,50	103,0430
351,00	102,8154
351,50	102,6185
352,00	102,4263
352,50	102,1596
353,00	101,9598
353,50	101,8721
354,00	101,6826
354,50	101,4670
355,00	101,2625
355,50	101,0128
356,00	100,7025
356,50	100,5505
357,00	100,3203
357,50	100,1300
358,00	99,7709
358,50	99,5288
359,00	99,3049
359,50	99,1981
360,00	99,0347
360,50	98,9385
361,00	98,6630
361,50	98,5114
362,00	98,2444
362,50	98,2172
363,00	98,0908
363,50	97,7909
364,00	97,3966
364,50	97,2994
365,00	97,1010
365,50	96,9570
366,00	96,6940
366,50	96,5239
367,00	96,4186
367,50	96,3491
368,00	96,2839
368,50	96,2832
369,00	96,1012
369,50	96,0381
370,00	95,8881
370,50	95,9328
371,00	95,8804
371,50	95,7773
372,00	95,6771
372,50	95,5347
373,00	95,4503
373,50	95,4256
374,00	95,3151
374,50	95,3000
375,00	95,1582
375,50	95,1523
376,00	95,0180
376,50	94,8996
377,00	94,9540
377,50	94,8666
378,00	94,7457
378,50	94,6045
379,00	94,5189
379,50	94,3981
380,00	94,2661
380,50	94,1807
381,00	94,1725
381,50	94,0513
382,00	94,0846
382,50	94,0505
383,00	94,0557
383,50	93,9908
