"PEN_Q53_UZH_spot2 - Storage 135215"
"Wavelength nm."	"R%"
185,00	140,2970
185,50	138,4740
186,00	137,2655
186,50	130,6416
187,00	130,5741
187,50	128,0462
188,00	121,0871
188,50	125,5639
189,00	119,8645
189,50	114,4261
190,00	113,4838
190,50	111,1722
191,00	112,3594
191,50	109,3259
192,00	107,2906
192,50	102,5867
193,00	98,5471
193,50	95,8961
194,00	92,9823
194,50	90,9323
195,00	88,6686
195,50	89,8475
196,00	86,9932
196,50	85,4285
197,00	86,5460
197,50	87,5574
198,00	86,7850
198,50	86,8158
199,00	86,2395
199,50	85,1923
200,00	83,5039
200,50	82,8613
201,00	83,4138
201,50	83,6490
202,00	82,2997
202,50	81,7972
203,00	81,1551
203,50	79,9431
204,00	80,4009
204,50	79,8737
205,00	79,9543
205,50	78,5339
206,00	76,8645
206,50	76,6135
207,00	75,9174
207,50	75,4620
208,00	74,9729
208,50	73,9145
209,00	73,0417
209,50	71,9556
210,00	71,9085
210,50	71,1010
211,00	69,9712
211,50	68,8814
212,00	68,1036
212,50	67,0278
213,00	66,1952
213,50	65,6142
214,00	65,0644
214,50	63,9244
215,00	63,5616
215,50	63,1053
216,00	62,8454
216,50	62,2074
217,00	61,4903
217,50	61,0892
218,00	60,1059
218,50	59,5512
219,00	58,8949
219,50	58,1502
220,00	57,6159
220,50	57,0178
221,00	56,2258
221,50	55,9669
222,00	55,5735
222,50	55,2472
223,00	54,7929
223,50	54,2886
224,00	53,7596
224,50	53,3164
225,00	52,7844
225,50	52,4980
226,00	52,2356
226,50	51,8400
227,00	51,6290
227,50	51,3797
228,00	51,2059
228,50	51,0533
229,00	50,5817
229,50	50,4578
230,00	50,3380
230,50	50,1446
231,00	49,9563
231,50	49,6701
232,00	49,3679
232,50	49,1891
233,00	49,0080
233,50	48,8999
234,00	48,7080
234,50	48,5053
235,00	48,3724
235,50	48,2558
236,00	48,2710
236,50	48,2502
237,00	48,1968
237,50	48,0879
238,00	48,0682
238,50	47,9401
239,00	47,8114
239,50	47,6336
240,00	47,4920
240,50	47,3762
241,00	47,2032
241,50	47,0863
242,00	47,0882
242,50	47,0806
243,00	47,1427
243,50	47,1660
244,00	47,2894
244,50	47,3484
245,00	47,2724
245,50	47,2929
246,00	47,3135
246,50	47,3137
247,00	47,3498
247,50	47,3183
248,00	47,3344
248,50	47,2991
249,00	47,2503
249,50	47,3153
250,00	47,4187
250,50	47,4817
251,00	47,5878
251,50	47,6667
252,00	47,8169
252,50	47,8853
253,00	48,0053
253,50	48,2215
