"2pac_esrtpb_1 - Storage 101910"
"Wavelength nm."	"R%"
185,00	1177,6866
185,50	1090,2546
186,00	1024,4298
186,50	922,0554
187,00	847,6566
187,50	778,6893
188,00	767,2503
188,50	782,4183
189,00	733,9207
189,50	691,4188
190,00	689,1088
190,50	666,4774
191,00	672,8883
191,50	653,3054
192,00	623,6511
192,50	601,0098
193,00	584,3361
193,50	566,3162
194,00	554,2139
194,50	545,2221
195,00	530,6483
195,50	529,4855
196,00	512,3517
196,50	504,0997
197,00	502,6232
197,50	499,8149
198,00	497,4965
198,50	495,0924
199,00	492,3098
199,50	483,4802
200,00	473,5085
200,50	472,5954
201,00	473,2980
201,50	470,9362
202,00	464,0294
202,50	455,8106
203,00	449,0927
203,50	436,9420
204,00	436,1913
204,50	430,5524
205,00	429,2952
205,50	419,5089
206,00	409,9953
206,50	411,1947
207,00	408,1183
207,50	404,3260
208,00	400,9489
208,50	395,4219
209,00	389,2899
209,50	383,6293
210,00	380,3388
210,50	374,7977
211,00	365,3125
211,50	358,2724
212,00	352,3710
212,50	346,9904
213,00	341,7757
213,50	337,4409
214,00	332,4350
214,50	328,3699
215,00	325,6475
215,50	322,4754
216,00	319,9472
216,50	317,2956
217,00	312,6291
217,50	308,2248
218,00	304,4756
218,50	300,4409
219,00	295,4087
219,50	291,1159
220,00	287,1869
220,50	283,0746
221,00	278,3376
221,50	274,4507
222,00	272,4764
222,50	268,2426
223,00	264,7654
223,50	261,0986
224,00	256,8490
224,50	253,6607
225,00	249,9160
225,50	246,2916
226,00	243,7755
226,50	239,4787
227,00	236,8981
227,50	234,0545
228,00	231,2392
228,50	228,9098
229,00	225,8052
229,50	223,0925
230,00	221,1009
230,50	218,9100
231,00	216,6599
231,50	214,0706
232,00	211,3609
232,50	209,2345
233,00	207,1973
233,50	205,3257
234,00	203,3244
234,50	201,2358
235,00	199,4378
235,50	197,9664
236,00	196,3137
236,50	195,5229
237,00	194,2403
237,50	192,3976
238,00	190,9269
238,50	189,6570
239,00	188,4233
239,50	186,9461
240,00	185,4747
240,50	184,5401
241,00	183,0801
241,50	182,2771
242,00	181,4896
242,50	180,6765
243,00	180,0433
243,50	179,3601
244,00	178,9221
244,50	178,4817
245,00	177,6680
245,50	177,0693
246,00	176,0407
246,50	175,5438
247,00	175,1505
247,50	174,3769
248,00	173,9662
248,50	173,2269
249,00	172,6509
249,50	172,1463
250,00	172,0040
250,50	171,7936
251,00	171,3386
251,50	170,8179
252,00	170,2497
252,50	169,5820
