"2pac_esrtpb_5 - Storage 103409"
"Wavelength nm."	"R%"
185,00	1174,7178
185,50	1091,4932
186,00	999,6982
186,50	909,8897
187,00	831,5900
187,50	751,0615
188,00	687,9247
188,50	694,2672
189,00	637,7931
189,50	619,4716
190,00	623,5334
190,50	628,5617
191,00	633,8896
191,50	622,2871
192,00	614,7545
192,50	594,7203
193,00	569,4399
193,50	547,0912
194,00	536,3730
194,50	526,7856
195,00	516,5955
195,50	515,6239
196,00	508,6702
196,50	499,9841
197,00	504,7714
197,50	501,4647
198,00	498,8771
198,50	494,8817
199,00	488,7532
199,50	484,7916
200,00	471,5128
200,50	466,6055
201,00	465,5381
201,50	461,4431
202,00	453,6127
202,50	447,1399
203,00	444,4810
203,50	435,4641
204,00	432,6653
204,50	427,1618
205,00	424,7880
205,50	413,8227
206,00	405,8811
206,50	406,8491
207,00	403,6913
207,50	398,4700
208,00	395,5697
208,50	390,1222
209,00	384,8406
209,50	379,3773
210,00	379,5380
210,50	375,4752
211,00	364,8900
211,50	358,8733
212,00	353,1328
212,50	345,9561
213,00	341,3478
213,50	336,5906
214,00	331,4471
214,50	325,3348
215,00	321,2560
215,50	319,3809
216,00	315,2335
216,50	312,6313
217,00	309,1124
217,50	305,1497
218,00	301,4422
218,50	297,7704
219,00	293,1098
219,50	288,6166
220,00	285,0787
220,50	281,6818
221,00	276,6839
221,50	273,5139
222,00	270,2740
222,50	266,6925
223,00	263,7948
223,50	261,1029
224,00	257,3097
224,50	253,7128
225,00	249,5416
225,50	246,2278
226,00	242,4598
226,50	239,2113
227,00	235,8888
227,50	232,3947
228,00	229,5148
228,50	227,0120
229,00	224,1969
229,50	221,6665
230,00	219,1919
230,50	217,0590
231,00	214,7066
231,50	212,8022
232,00	210,3092
232,50	207,9049
233,00	206,1985
233,50	204,0208
234,00	202,4787
234,50	200,3659
235,00	198,8448
235,50	197,2196
236,00	195,4353
236,50	194,4001
237,00	192,8675
237,50	191,2754
238,00	190,0332
