"pen_argset_otherB_front_spot3 - Storage 132222"
"Wavelength nm."	"R%"
185,00	398,3776
185,50	358,9864
186,00	316,7372
186,50	268,0418
187,00	226,9119
187,50	180,0289
188,00	166,2993
188,50	167,6205
189,00	136,8928
189,50	131,1209
190,00	124,4613
190,50	120,0280
191,00	121,7104
191,50	114,7301
192,00	114,8762
192,50	113,2609
193,00	107,5958
193,50	101,4779
194,00	99,1055
194,50	97,7098
195,00	96,2294
195,50	96,3986
196,00	95,5711
196,50	92,8879
197,00	91,7317
197,50	92,8151
198,00	93,0643
198,50	92,9207
199,00	92,4860
199,50	91,4565
200,00	89,4470
200,50	88,7503
201,00	89,7776
201,50	90,0629
202,00	88,7430
202,50	87,3773
203,00	86,6524
203,50	84,5659
204,00	84,2618
204,50	83,9366
205,00	83,6781
205,50	81,7436
206,00	80,4587
206,50	80,1827
207,00	79,9745
207,50	79,0668
208,00	79,0476
208,50	78,0180
209,00	76,4856
209,50	75,8520
210,00	75,8206
210,50	75,1111
211,00	73,5848
211,50	72,4136
212,00	71,5810
212,50	70,4120
213,00	69,6897
213,50	69,2732
214,00	68,2931
214,50	67,3380
215,00	66,9236
215,50	66,2165
216,00	65,9040
216,50	65,2662
217,00	64,6532
217,50	64,0210
218,00	63,2949
218,50	62,7695
219,00	62,1654
219,50	61,3957
220,00	61,1083
220,50	60,3934
221,00	60,1025
221,50	59,6553
222,00	59,2827
222,50	58,9308
223,00	58,7036
223,50	58,2126
224,00	57,5618
224,50	57,1672
225,00	56,7427
225,50	56,0666
226,00	55,7168
226,50	55,3524
227,00	54,9109
227,50	54,3882
228,00	53,9668
228,50	53,7867
229,00	53,2931
229,50	53,1085
230,00	52,9438
230,50	52,7365
231,00	52,4261
231,50	52,1422
232,00	51,9164
232,50	51,6989
233,00	51,4531
233,50	51,2627
234,00	50,8981
234,50	50,7290
235,00	50,4848
235,50	50,4123
236,00	50,2627
236,50	50,2636
237,00	50,1585
237,50	50,0753
238,00	49,9800
238,50	49,9514
239,00	49,7794
239,50	49,6084
240,00	49,4708
240,50	49,4592
241,00	49,2883
241,50	49,3708
242,00	49,3004
242,50	49,3291
243,00	49,3284
243,50	49,3726
244,00	49,3588
244,50	49,3254
245,00	49,1963
245,50	49,1962
246,00	49,0064
246,50	49,0063
247,00	48,8880
247,50	48,7968
248,00	48,7933
248,50	48,7478
249,00	48,7085
249,50	48,7143
250,00	48,7677
250,50	48,8664
251,00	48,9043
251,50	48,9898
252,00	49,0777
252,50	49,1119
253,00	49,2544
253,50	49,4035
254,00	49,5676
254,50	49,6268
255,00	49,6681
255,50	49,6727
256,00	49,7590
256,50	49,8254
257,00	49,8128
257,50	49,8850
258,00	49,9079
258,50	49,8574
259,00	49,8965
259,50	49,9939
260,00	50,0550
260,50	49,9954
261,00	50,0294
261,50	50,1683
262,00	50,1855
262,50	50,1500
263,00	50,2366
263,50	50,2170
264,00	50,1998
264,50	50,2341
265,00	50,3200
265,50	50,3727
266,00	50,4331
266,50	50,3558
267,00	50,3926
267,50	50,3241
268,00	50,3387
268,50	50,3157
269,00	50,2484
269,50	50,2554
270,00	50,2127
270,50	50,0964
271,00	50,1319
271,50	50,0944
272,00	50,1406
272,50	50,0918
273,00	50,0966
273,50	50,1290
274,00	50,1007
274,50	50,0201
275,00	50,0267
275,50	49,9291
276,00	49,8883
276,50	49,8462
277,00	49,7445
277,50	49,7007
278,00	49,6622
278,50	49,6578
279,00	49,6582
279,50	49,5928
280,00	49,6700
280,50	49,7064
281,00	49,7459
281,50	49,7814
282,00	49,7807
282,50	49,7440
283,00	49,5889
283,50	49,5058
284,00	49,5540
284,50	49,4527
285,00	49,4301
285,50	49,2784
286,00	49,2716
286,50	49,1533
287,00	49,0678
287,50	49,0905
288,00	49,1557
288,50	49,0320
289,00	48,9861
289,50	48,9736
290,00	48,9699
290,50	48,9058
291,00	48,8319
291,50	48,8359
292,00	48,8589
292,50	48,7830
293,00	48,7935
293,50	48,8410
294,00	48,7838
294,50	48,7559
295,00	48,7123
295,50	48,7069
296,00	48,6664
296,50	48,5880
297,00	48,4803
297,50	48,4351
298,00	48,4136
298,50	48,3620
299,00	48,4479
299,50	48,4307
300,00	48,5297
300,50	48,5086
301,00	48,4752
301,50	48,5357
302,00	48,5202
302,50	48,4725
303,00	48,4313
303,50	48,3646
304,00	48,3393
304,50	48,2523
305,00	48,2352
305,50	48,1913
306,00	48,1862
306,50	48,2740
307,00	48,2544
307,50	48,2387
308,00	48,2413
308,50	48,4129
309,00	48,5840
309,50	48,7441
310,00	48,9706
310,50	49,1524
311,00	49,2760
311,50	49,4165
312,00	49,5233
312,50	49,5692
313,00	49,5785
313,50	49,5741
314,00	49,5288
314,50	49,4649
315,00	49,4957
315,50	49,4727
316,00	49,4838
316,50	49,5487
317,00	49,5614
317,50	49,5624
318,00	49,5532
318,50	49,6180
319,00	49,6847
319,50	49,5763
320,00	49,4218
320,50	49,4441
321,00	49,4110
321,50	49,4377
322,00	49,4323
322,50	49,3832
323,00	49,3804
323,50	49,3447
324,00	49,3399
324,50	49,3988
325,00	49,3198
325,50	49,3086
326,00	49,2393
326,50	49,2089
327,00	49,2120
327,50	49,1102
328,00	49,0681
328,50	49,0809
329,00	49,0597
329,50	49,1247
330,00	49,1629
330,50	49,1269
331,00	49,1765
331,50	49,1498
332,00	49,2206
332,50	49,2534
333,00	49,2882
333,50	49,3327
334,00	49,3261
334,50	49,2352
335,00	49,3174
335,50	49,1725
336,00	49,2342
336,50	49,1727
337,00	49,1094
337,50	49,0546
