"pen_argset_A_BottomSurface_corner2 - Storage 115516"
"Wavelength nm."	"R%"
185,00	215,8769
185,50	192,7609
186,00	172,2794
186,50	150,4905
187,00	135,5246
187,50	119,6522
188,00	119,4903
188,50	124,2492
189,00	116,2909
189,50	118,0569
190,00	121,5093
190,50	122,8878
191,00	123,7515
191,50	117,3816
192,00	112,8774
192,50	111,4930
193,00	107,0830
193,50	104,9293
194,00	101,7522
194,50	102,2927
195,00	99,2534
195,50	99,6018
196,00	97,1573
196,50	94,8861
197,00	95,0312
197,50	96,2370
198,00	95,6887
198,50	95,0523
199,00	92,1239
199,50	90,9814
200,00	89,4280
200,50	90,3546
201,00	89,9317
201,50	89,9122
202,00	88,9093
202,50	87,6799
203,00	86,5743
203,50	84,5668
204,00	84,6037
204,50	83,4627
205,00	82,6488
205,50	81,5339
206,00	79,9814
206,50	79,5965
207,00	79,1571
207,50	78,8510
208,00	79,0461
208,50	78,0045
209,00	76,9962
209,50	76,4878
210,00	76,6237
210,50	75,9578
211,00	74,3592
211,50	73,2821
212,00	72,6250
212,50	71,6102
213,00	70,7254
213,50	70,0796
214,00	69,2672
214,50	68,0069
215,00	67,5231
215,50	67,1043
216,00	66,7211
216,50	66,1434
217,00	65,4421
217,50	64,8886
218,00	64,0672
218,50	63,4132
219,00	62,8858
219,50	62,0700
220,00	61,5377
220,50	61,1472
221,00	60,3339
221,50	59,8050
222,00	59,4293
222,50	58,9134
223,00	58,2474
223,50	57,6977
224,00	57,3150
224,50	57,0229
225,00	56,3858
225,50	55,9697
226,00	55,4697
226,50	54,9847
227,00	54,7280
227,50	54,4249
228,00	54,1533
228,50	53,7983
229,00	53,3748
229,50	53,1445
230,00	52,9287
230,50	52,8598
231,00	52,6826
231,50	52,3186
232,00	51,9776
232,50	51,7316
233,00	51,5134
233,50	51,2080
234,00	51,0228
234,50	50,8124
235,00	50,6139
235,50	50,4978
236,00	50,3740
236,50	50,3519
237,00	50,1914
237,50	50,0364
238,00	50,0621
238,50	49,8971
239,00	49,8085
239,50	49,5858
240,00	49,4848
240,50	49,4941
241,00	49,3134
241,50	49,3565
242,00	49,3195
242,50	49,2791
243,00	49,3218
243,50	49,2980
244,00	49,3983
244,50	49,3077
245,00	49,1399
245,50	49,1336
246,00	49,1149
246,50	49,1005
247,00	49,0915
247,50	48,9654
248,00	49,0681
248,50	49,0305
249,00	48,9910
249,50	49,1158
250,00	49,2257
250,50	49,1672
251,00	49,2107
251,50	49,2342
252,00	49,2978
252,50	49,3093
253,00	49,3810
253,50	49,5239
254,00	49,5436
254,50	49,6635
255,00	49,7602
255,50	49,8459
256,00	49,8984
256,50	49,9778
257,00	49,9912
257,50	50,0389
258,00	50,0985
258,50	50,0798
259,00	50,1152
259,50	50,1985
260,00	50,2622
260,50	50,3160
261,00	50,3875
261,50	50,4606
262,00	50,4341
262,50	50,4571
263,00	50,6356
263,50	50,6772
264,00	50,6699
264,50	50,6643
265,00	50,6279
265,50	50,6537
266,00	50,6614
266,50	50,6649
267,00	50,6675
267,50	50,6040
268,00	50,5288
268,50	50,4711
269,00	50,4085
269,50	50,4295
270,00	50,3499
270,50	50,3487
271,00	50,3913
271,50	50,3775
272,00	50,3582
272,50	50,3144
273,00	50,3106
273,50	50,3540
274,00	50,2950
274,50	50,3079
275,00	50,2932
275,50	50,2358
276,00	50,1271
276,50	50,0537
277,00	49,9899
277,50	49,9869
278,00	49,9032
278,50	49,8952
279,00	49,7944
279,50	49,6988
280,00	49,7072
280,50	49,7335
281,00	49,7237
281,50	49,6897
282,00	49,6844
282,50	49,7172
283,00	49,6381
283,50	49,6728
284,00	49,7040
284,50	49,5968
285,00	49,5304
285,50	49,5763
286,00	49,5932
286,50	49,4372
287,00	49,2463
287,50	49,2572
288,00	49,2673
288,50	49,2076
289,00	49,2426
289,50	49,2198
290,00	49,1348
290,50	49,0856
291,00	49,0596
291,50	49,1391
292,00	49,1794
292,50	49,0729
293,00	48,9992
293,50	48,9432
294,00	48,9314
294,50	48,9220
295,00	48,8764
295,50	48,8863
296,00	48,7973
296,50	48,7462
297,00	48,7914
297,50	48,7794
298,00	48,7600
298,50	48,6821
299,00	48,6440
299,50	48,6139
300,00	48,7207
300,50	48,7842
301,00	48,7303
301,50	48,7157
302,00	48,6935
302,50	48,6782
303,00	48,7386
303,50	48,6401
304,00	48,6788
304,50	48,5702
305,00	48,5494
305,50	48,4541
306,00	48,4162
306,50	48,4674
307,00	48,4649
307,50	48,4884
308,00	48,5816
308,50	48,7449
309,00	48,9784
309,50	49,1177
310,00	49,3590
310,50	49,5578
311,00	49,7162
311,50	49,7587
312,00	49,7847
312,50	49,9632
313,00	49,9006
313,50	49,8445
314,00	49,8942
314,50	49,8279
315,00	49,6839
315,50	49,7062
316,00	49,8122
316,50	49,8517
317,00	49,8943
317,50	49,9549
318,00	49,9501
318,50	49,9091
319,00	49,9497
319,50	49,9548
320,00	49,8456
320,50	49,7966
321,00	49,8255
321,50	49,7100
322,00	49,7261
322,50	49,6523
323,00	49,6770
323,50	49,6630
324,00	49,6945
324,50	49,7422
325,00	49,7410
325,50	49,6960
326,00	49,6675
326,50	49,6009
327,00	49,6521
327,50	49,5535
328,00	49,5499
328,50	49,5831
329,00	49,5403
329,50	49,5446
330,00	49,5772
330,50	49,5036
331,00	49,4965
331,50	49,4502
332,00	49,4853
332,50	49,4626
333,00	49,4548
333,50	49,3411
334,00	49,2763
334,50	49,2291
335,00	49,3065
335,50	49,2681
336,00	49,2723
336,50	49,1761
337,00	49,1627
337,50	49,0902
338,00	49,1328
338,50	49,1464
339,00	49,0963
339,50	49,0270
340,00	49,0022
340,50	48,9655
341,00	48,9655
341,50	48,8959
342,00	48,9360
342,50	48,8864
343,00	48,8345
343,50	48,8066
344,00	48,8029
344,50	48,8149
345,00	48,7758
345,50	48,7797
346,00	48,7956
346,50	48,7173
347,00	48,7163
347,50	48,7008
348,00	48,6683
348,50	48,5957
349,00	48,5453
349,50	48,5014
350,00	48,4886
350,50	48,4778
351,00	48,4301
351,50	48,4185
352,00	48,3285
352,50	48,3052
353,00	48,3159
353,50	48,3014
354,00	48,2624
354,50	48,2358
355,00	48,1694
355,50	48,1591
356,00	48,1177
356,50	48,1720
357,00	48,1528
357,50	48,1731
358,00	48,0948
358,50	48,2489
359,00	48,3169
359,50	48,5122
360,00	48,6389
360,50	48,7873
361,00	48,8671
361,50	49,0106
362,00	49,1276
362,50	49,3026
363,00	49,3714
363,50	49,3507
364,00	49,2608
364,50	49,2962
365,00	49,2999
365,50	49,3466
366,00	49,3170
366,50	49,2678
367,00	49,2731
367,50	49,2289
368,00	49,2669
368,50	49,3004
369,00	49,2300
369,50	49,1898
370,00	49,1421
370,50	49,1520
371,00	49,1539
371,50	49,1113
372,00	49,1259
372,50	49,1137
373,00	49,0776
373,50	49,0687
374,00	49,0493
374,50	49,0204
375,00	48,9553
375,50	48,9253
376,00	48,8483
376,50	48,7224
377,00	48,6194
377,50	48,4932
378,00	48,3351
378,50	48,1600
379,00	47,9940
379,50	47,8390
380,00	47,6548
380,50	47,5139
381,00	47,3471
381,50	47,1967
382,00	47,0878
382,50	46,9564
383,00	46,8191
383,50	46,6637
384,00	46,5383
384,50	46,4051
385,00	46,2813
385,50	46,1468
386,00	46,0395
386,50	45,9430
387,00	45,9027
387,50	45,8512
388,00	45,8175
388,50	45,7867
389,00	45,7495
389,50	45,7346
390,00	45,7582
390,50	45,7073
391,00	45,6542
391,50	45,6540
392,00	45,6240
392,50	45,6051
393,00	45,5531
393,50	45,5159
394,00	45,4978
394,50	45,4529
395,00	45,4675
395,50	45,4641
396,00	45,4393
396,50	45,4396
397,00	45,4709
397,50	45,4666
398,00	45,4682
398,50	45,4193
399,00	45,3981
399,50	45,3817
400,00	45,3860
400,50	45,3671
401,00	45,3649
401,50	45,3305
402,00	45,3438
402,50	45,3255
403,00	45,3283
403,50	45,3246
404,00	45,2931
404,50	45,2484
405,00	45,2209
405,50	45,1667
406,00	45,1368
406,50	45,1036
407,00	45,0855
407,50	45,0840
408,00	45,0669
408,50	45,0518
409,00	45,0326
409,50	45,0127
410,00	45,0306
410,50	44,9984
411,00	44,9706
411,50	44,9478
412,00	44,9301
412,50	44,8870
413,00	44,8662
413,50	44,8706
414,00	44,8581
414,50	44,8429
415,00	44,8443
415,50	44,8669
416,00	44,8558
416,50	44,8378
417,00	44,8578
417,50	44,8656
418,00	44,8531
418,50	44,7263
419,00	44,6132
419,50	44,4979
420,00	44,3652
420,50	44,2690
421,00	44,1739
421,50	44,0611
422,00	43,9279
422,50	43,8149
423,00	43,8286
423,50	43,8184
424,00	43,8385
424,50	43,8147
425,00	43,8091
425,50	43,7809
426,00	43,7469
426,50	43,7544
427,00	43,7476
427,50	43,7362
428,00	43,7200
428,50	43,7005
429,00	43,7073
429,50	43,7157
430,00	43,7164
430,50	43,7202
431,00	43,7364
431,50	43,7436
432,00	43,7700
432,50	43,7970
433,00	43,7912
433,50	43,8067
434,00	43,8026
434,50	43,7906
435,00	43,8050
435,50	43,8100
436,00	43,7999
436,50	43,7834
437,00	43,7582
437,50	43,7654
438,00	43,7482
438,50	43,7415
439,00	43,7528
439,50	43,7675
440,00	43,7190
440,50	43,7155
441,00	43,7035
441,50	43,7169
442,00	43,6996
442,50	43,6868
443,00	43,6879
443,50	43,6769
444,00	43,6526
444,50	43,6640
445,00	43,6431
445,50	43,6385
446,00	43,6230
446,50	43,6293
447,00	43,6530
447,50	43,6576
448,00	43,6701
448,50	43,6895
449,00	43,6919
449,50	43,7188
450,00	43,7268
450,50	43,7327
451,00	43,7293
451,50	43,7203
452,00	43,7242
452,50	43,7076
453,00	43,6945
453,50	43,6831
454,00	43,6676
454,50	43,6413
455,00	43,6011
455,50	43,5931
456,00	43,5515
456,50	43,5079
457,00	43,5052
457,50	43,4881
458,00	43,5011
458,50	43,5090
459,00	43,5008
459,50	43,5173
460,00	43,5041
460,50	43,5201
461,00	43,5352
461,50	43,5227
462,00	43,5176
462,50	43,4872
463,00	43,4558
463,50	43,4403
464,00	43,4193
464,50	43,4019
465,00	43,3982
465,50	43,3873
466,00	43,3762
466,50	43,3490
467,00	43,3270
467,50	43,2981
468,00	43,3041
468,50	43,3020
469,00	43,2915
469,50	43,2687
470,00	43,2508
470,50	43,2376
471,00	43,2280
471,50	43,2336
472,00	43,2355
472,50	43,2229
473,00	43,1993
473,50	43,1899
474,00	43,1771
474,50	43,1546
475,00	43,1561
475,50	43,1625
476,00	43,1592
476,50	43,1486
477,00	43,1398
477,50	43,1489
478,00	43,1476
478,50	43,1536
479,00	43,1594
479,50	43,1363
480,00	43,1175
480,50	43,1168
481,00	43,1304
481,50	43,1264
482,00	43,1332
482,50	43,1370
483,00	43,1303
483,50	43,1169
484,00	43,1359
484,50	43,1325
485,00	43,1123
485,50	43,1012
486,00	43,0966
486,50	43,0884
487,00	43,0953
487,50	43,1048
488,00	43,1225
488,50	43,1100
489,00	43,1175
489,50	43,1463
490,00	43,1563
490,50	43,1431
491,00	43,1383
491,50	43,1138
492,00	43,1053
492,50	43,0968
493,00	43,0815
493,50	43,0662
494,00	43,0632
494,50	43,0647
495,00	43,0827
495,50	43,1015
496,00	43,1103
496,50	43,1061
497,00	43,1346
497,50	43,1455
498,00	43,1592
498,50	43,1304
499,00	43,1300
499,50	43,1214
500,00	43,0917
500,50	43,0833
501,00	43,0839
501,50	43,0703
502,00	43,0859
502,50	43,0859
503,00	43,0898
503,50	43,0750
504,00	43,0880
504,50	43,0931
505,00	43,1079
505,50	43,1061
506,00	43,1034
506,50	43,0809
507,00	43,0810
507,50	43,0927
508,00	43,0899
508,50	43,0750
509,00	43,0851
509,50	43,0608
510,00	43,0474
510,50	43,0329
511,00	43,0187
511,50	43,0033
512,00	43,0011
512,50	42,9948
513,00	42,9777
513,50	42,9522
514,00	42,9717
514,50	42,9818
515,00	42,9868
515,50	42,9920
516,00	42,9762
516,50	42,9707
517,00	42,9631
517,50	42,9615
518,00	42,9713
518,50	42,9529
519,00	42,9380
519,50	42,9131
520,00	42,9238
520,50	42,9389
521,00	42,9475
521,50	42,9644
522,00	42,9613
522,50	42,9477
523,00	42,9406
523,50	42,9432
524,00	42,9738
524,50	42,9661
525,00	42,9656
525,50	42,9210
526,00	42,9027
526,50	42,8936
527,00	42,8853
527,50	42,8774
528,00	42,8618
528,50	42,8046
529,00	42,7770
529,50	42,7138
530,00	42,6517
530,50	42,6187
531,00	42,5759
531,50	42,5627
532,00	42,5200
532,50	42,4920
533,00	42,4818
533,50	42,4747
534,00	42,4895
534,50	42,5140
535,00	42,5074
535,50	42,5195
536,00	42,5166
536,50	42,5153
537,00	42,5019
537,50	42,5044
538,00	42,4904
538,50	42,4860
539,00	42,4928
539,50	42,4919
540,00	42,5012
540,50	42,4760
541,00	42,4715
541,50	42,4758
542,00	42,4538
542,50	42,4610
543,00	42,4655
543,50	42,4747
544,00	42,4800
544,50	42,4706
545,00	42,4764
545,50	42,4924
546,00	42,4936
546,50	42,5113
547,00	42,5163
547,50	42,5101
548,00	42,5052
548,50	42,5104
549,00	42,5050
549,50	42,5027
550,00	42,4868
550,50	42,4772
551,00	42,4703
551,50	42,4535
552,00	42,4732
552,50	42,4605
553,00	42,4450
553,50	42,4460
554,00	42,4261
554,50	42,4189
555,00	42,4194
555,50	42,4146
556,00	42,4027
556,50	42,3618
557,00	42,3527
557,50	42,3199
558,00	42,3032
558,50	42,3142
559,00	42,3270
559,50	42,3016
560,00	42,2958
560,50	42,2792
561,00	42,2629
561,50	42,2512
562,00	42,2629
562,50	42,2521
563,00	42,2404
563,50	42,2150
564,00	42,2301
564,50	42,2024
565,00	42,2026
565,50	42,2086
566,00	42,1831
566,50	42,1818
567,00	42,1894
567,50	42,1838
568,00	42,1859
568,50	42,1502
569,00	42,1499
569,50	42,1422
570,00	42,1240
570,50	42,1490
571,00	42,1361
571,50	42,1234
572,00	42,1168
572,50	42,0896
573,00	42,1182
573,50	42,1206
574,00	42,1200
574,50	42,1374
575,00	42,1326
575,50	42,1298
576,00	42,1248
576,50	42,1254
577,00	42,1425
577,50	42,1437
578,00	42,1452
578,50	42,1315
579,00	42,1194
579,50	42,1084
580,00	42,1100
580,50	42,1106
581,00	42,1037
581,50	42,1169
582,00	42,1243
582,50	42,1347
583,00	42,1537
583,50	42,1657
584,00	42,2037
584,50	42,1870
585,00	42,2104
585,50	42,2101
586,00	42,2128
586,50	42,2039
587,00	42,1955
587,50	42,2060
588,00	42,1977
588,50	42,1763
589,00	42,2039
589,50	42,1854
590,00	42,1987
590,50	42,2118
591,00	42,2219
591,50	42,2371
592,00	42,2224
592,50	42,2334
593,00	42,2380
593,50	42,2429
594,00	42,2644
594,50	42,2768
595,00	42,2579
595,50	42,2391
596,00	42,2110
596,50	42,2222
597,00	42,2307
597,50	42,2312
598,00	42,2299
598,50	42,2222
599,00	42,2143
599,50	42,2227
600,00	42,2383
