"pen_argset_A_TopSurface_corner3 - Storage 114805"
"Wavelength nm."	"R%"
185,00	271,9786
185,50	245,8011
186,00	223,2320
186,50	199,1625
187,00	176,7351
187,50	154,8748
188,00	156,2892
188,50	137,8134
189,00	135,3934
189,50	123,1833
190,00	125,8703
190,50	124,0228
191,00	122,7358
191,50	119,7118
192,00	116,2645
192,50	111,3369
193,00	107,7637
193,50	100,6839
194,00	99,1024
194,50	97,3404
195,00	94,7218
195,50	95,8537
196,00	94,7337
196,50	93,5598
197,00	93,5859
197,50	94,9696
198,00	95,3557
198,50	94,8050
199,00	93,9003
199,50	94,0760
200,00	91,8157
200,50	91,5046
201,00	91,3473
201,50	90,9173
202,00	88,9228
202,50	87,6686
203,00	86,7426
203,50	85,3419
204,00	84,8368
204,50	84,0290
205,00	83,5559
205,50	82,3607
206,00	81,1599
206,50	81,0219
207,00	80,4970
207,50	80,0371
208,00	79,8982
208,50	79,0730
209,00	78,1558
209,50	77,3153
210,00	77,2578
210,50	76,3728
211,00	75,1512
211,50	74,1930
212,00	73,1746
212,50	71,8668
213,00	70,9799
213,50	70,5083
214,00	69,5412
214,50	68,1929
215,00	67,6724
215,50	66,9873
216,00	66,4305
216,50	66,1397
217,00	65,7248
217,50	65,2052
218,00	64,3755
218,50	63,9162
219,00	63,4753
219,50	62,8157
220,00	62,2379
220,50	61,6932
221,00	61,0174
221,50	60,5707
222,00	60,2893
222,50	59,8119
223,00	59,4696
223,50	59,1624
224,00	58,7876
224,50	58,2832
225,00	57,6723
225,50	57,2001
226,00	56,6138
226,50	56,0273
227,00	55,6870
227,50	55,1995
228,00	54,6275
228,50	54,4122
229,00	54,0764
229,50	53,8101
230,00	53,5026
230,50	53,4111
231,00	53,3099
231,50	52,9523
232,00	52,6933
232,50	52,4869
233,00	52,1775
233,50	51,8914
234,00	51,6484
234,50	51,3833
235,00	51,2601
235,50	51,0810
236,00	51,0164
236,50	50,9974
237,00	50,9067
237,50	50,7198
238,00	50,6611
238,50	50,5717
239,00	50,4925
239,50	50,2140
240,00	50,0368
240,50	49,9651
241,00	49,8848
241,50	49,8142
242,00	49,7436
242,50	49,7377
243,00	49,7609
243,50	49,7377
244,00	49,8294
244,50	49,8749
245,00	49,6791
245,50	49,5966
246,00	49,5716
246,50	49,5037
247,00	49,5214
247,50	49,4146
248,00	49,4244
248,50	49,2758
249,00	49,1745
249,50	49,3499
250,00	49,4174
250,50	49,4330
251,00	49,5300
251,50	49,5627
252,00	49,6300
252,50	49,5850
253,00	49,7692
253,50	49,9544
254,00	49,9947
254,50	50,0264
255,00	50,1836
255,50	50,2311
256,00	50,2628
256,50	50,3728
257,00	50,4883
257,50	50,5329
258,00	50,5897
258,50	50,5793
259,00	50,5717
259,50	50,5797
260,00	50,6458
260,50	50,6366
261,00	50,5952
261,50	50,6487
262,00	50,6841
262,50	50,5826
263,00	50,7377
263,50	50,7523
264,00	50,7304
264,50	50,7386
265,00	50,8007
265,50	50,9277
266,00	50,9859
266,50	50,9882
267,00	51,0375
267,50	50,9180
268,00	50,9151
268,50	50,9213
269,00	50,8796
269,50	50,8582
270,00	50,7038
270,50	50,5408
271,00	50,4979
271,50	50,5681
272,00	50,5064
272,50	50,5221
273,00	50,4830
273,50	50,4477
274,00	50,4138
274,50	50,4133
275,00	50,4883
275,50	50,4592
276,00	50,3536
276,50	50,2913
277,00	50,1790
277,50	50,1273
278,00	50,1408
278,50	50,1116
279,00	50,0724
279,50	49,9385
280,00	49,9125
280,50	49,8487
281,00	49,8303
281,50	49,7543
282,00	49,7298
282,50	49,6590
283,00	49,5629
283,50	49,5696
284,00	49,6236
284,50	49,5446
285,00	49,5807
285,50	49,5795
286,00	49,5719
286,50	49,5264
287,00	49,4447
287,50	49,3987
288,00	49,4020
288,50	49,2961
289,00	49,3056
289,50	49,3071
290,00	49,2918
290,50	49,2547
291,00	49,1792
291,50	49,2281
292,00	49,1911
292,50	49,1298
293,00	49,1737
293,50	49,1422
294,00	49,0013
294,50	48,9650
295,00	48,9672
295,50	49,0144
296,00	49,0001
296,50	49,0388
297,00	48,9411
297,50	48,8946
298,00	48,8707
298,50	48,8850
299,00	48,9325
299,50	48,9943
300,00	48,9928
300,50	48,9445
301,00	48,8927
301,50	48,9643
302,00	48,8748
302,50	48,8555
303,00	48,8477
303,50	48,8036
304,00	48,6426
304,50	48,6052
305,00	48,6200
305,50	48,6134
306,00	48,6196
306,50	48,7102
307,00	48,7217
307,50	48,7576
308,00	48,6864
308,50	48,8670
309,00	49,0142
309,50	49,1854
310,00	49,3627
310,50	49,5020
311,00	49,6394
311,50	49,6748
312,00	49,6497
312,50	49,7747
313,00	49,8038
313,50	49,8587
314,00	49,8313
314,50	49,7681
315,00	49,6902
315,50	49,6441
316,00	49,7698
316,50	49,8461
317,00	49,9493
317,50	49,9726
318,00	49,8652
318,50	49,8139
319,00	49,9016
319,50	49,8370
320,00	49,7948
320,50	49,7025
321,00	49,7663
321,50	49,6942
322,00	49,7324
322,50	49,7029
323,00	49,7218
323,50	49,6467
324,00	49,6252
324,50	49,6464
325,00	49,6455
325,50	49,4856
326,00	49,5079
326,50	49,4248
327,00	49,3959
327,50	49,2924
328,00	49,2273
328,50	49,3070
329,00	49,2341
329,50	49,2616
330,00	49,3801
330,50	49,2521
331,00	49,3295
331,50	49,3921
332,00	49,4109
332,50	49,4665
333,00	49,4669
333,50	49,4650
334,00	49,3797
334,50	49,2564
335,00	49,3362
335,50	49,1670
336,00	49,1212
336,50	49,1293
337,00	49,0903
337,50	49,0079
338,00	49,0158
338,50	48,9979
339,00	49,0817
339,50	48,9539
340,00	49,0500
340,50	49,0619
341,00	49,0502
341,50	49,0253
342,00	49,0711
342,50	49,0089
343,00	49,0155
343,50	48,9867
344,00	49,0456
344,50	48,9845
345,00	49,0077
345,50	48,9743
346,00	48,9718
346,50	48,8768
347,00	48,8906
347,50	48,8422
348,00	48,7777
348,50	48,7180
349,00	48,6704
349,50	48,5335
350,00	48,4951
350,50	48,4145
351,00	48,4262
351,50	48,3529
352,00	48,2957
352,50	48,2873
353,00	48,2900
353,50	48,2863
354,00	48,2853
354,50	48,2796
355,00	48,2973
355,50	48,2235
356,00	48,2169
356,50	48,2184
357,00	48,1481
357,50	48,1534
358,00	48,0222
358,50	48,1848
359,00	48,3303
359,50	48,5174
360,00	48,6612
360,50	48,8280
361,00	48,9834
361,50	49,1554
362,00	49,2798
362,50	49,4785
363,00	49,4852
363,50	49,4523
364,00	49,3552
364,50	49,3733
365,00	49,4026
365,50	49,3897
366,00	49,3459
366,50	49,2604
367,00	49,3335
367,50	49,3196
368,00	49,3300
368,50	49,3563
369,00	49,3540
369,50	49,3336
370,00	49,2821
370,50	49,3167
371,00	49,3519
371,50	49,2803
372,00	49,2446
372,50	49,1909
373,00	49,1172
373,50	49,0747
374,00	49,0351
374,50	48,9985
375,00	48,9035
375,50	48,8707
376,00	48,8279
376,50	48,7331
377,00	48,6387
377,50	48,5221
378,00	48,3620
378,50	48,1402
379,00	48,0399
379,50	47,8584
380,00	47,6830
380,50	47,4683
381,00	47,3018
381,50	47,1309
382,00	47,0423
382,50	46,9071
383,00	46,8017
383,50	46,6301
384,00	46,5157
384,50	46,3847
385,00	46,2813
385,50	46,1853
386,00	46,0953
386,50	45,9787
387,00	45,9233
387,50	45,8968
388,00	45,8693
388,50	45,8452
389,00	45,8195
389,50	45,7779
390,00	45,7429
390,50	45,7261
391,00	45,6950
391,50	45,6774
392,00	45,6414
392,50	45,6163
393,00	45,5797
393,50	45,5392
394,00	45,5452
394,50	45,5141
395,00	45,4886
395,50	45,4572
396,00	45,4314
396,50	45,4163
397,00	45,3877
397,50	45,4340
398,00	45,4416
398,50	45,3975
399,00	45,3868
399,50	45,4111
400,00	45,4311
400,50	45,4376
401,00	45,4470
401,50	45,4339
402,00	45,3798
402,50	45,3659
403,00	45,3732
403,50	45,4148
404,00	45,3516
404,50	45,3422
405,00	45,3141
405,50	45,2797
406,00	45,2440
406,50	45,2359
407,00	45,2362
407,50	45,2295
408,00	45,1879
408,50	45,2100
409,00	45,1558
409,50	45,1281
410,00	45,1260
410,50	45,1456
411,00	45,0936
411,50	45,0630
412,00	45,0448
412,50	45,0036
413,00	44,9785
413,50	44,9822
414,00	44,9635
414,50	44,9571
415,00	44,9637
415,50	44,9723
416,00	44,9356
416,50	44,9153
417,00	44,9128
417,50	44,8809
418,00	44,8618
418,50	44,7819
419,00	44,6649
419,50	44,5324
420,00	44,4318
420,50	44,3428
421,00	44,2467
421,50	44,1570
422,00	44,0541
422,50	43,9612
423,00	43,9469
423,50	43,9446
424,00	43,9377
424,50	43,9201
425,00	43,9176
425,50	43,9007
426,00	43,8856
426,50	43,8849
427,00	43,8715
427,50	43,8785
428,00	43,8650
428,50	43,8761
429,00	43,8894
429,50	43,8826
430,00	43,8934
430,50	43,8822
431,00	43,8994
431,50	43,9203
432,00	43,9312
432,50	43,9323
433,00	43,9311
433,50	43,9524
434,00	43,9565
434,50	43,9453
435,00	43,9416
435,50	43,9328
436,00	43,9245
436,50	43,9163
437,00	43,9244
437,50	43,9120
438,00	43,8837
438,50	43,8480
439,00	43,8388
439,50	43,8261
440,00	43,7916
440,50	43,7904
441,00	43,7640
441,50	43,7430
442,00	43,7330
442,50	43,7226
443,00	43,7325
443,50	43,7381
444,00	43,7568
444,50	43,7581
445,00	43,7442
445,50	43,7553
446,00	43,7398
446,50	43,7252
447,00	43,7484
447,50	43,7660
448,00	43,7839
448,50	43,7710
449,00	43,7638
449,50	43,7861
450,00	43,7813
450,50	43,7837
451,00	43,7980
451,50	43,7867
452,00	43,7875
452,50	43,7756
453,00	43,7720
453,50	43,7731
454,00	43,7453
454,50	43,7629
455,00	43,7577
455,50	43,7365
456,00	43,7021
456,50	43,6603
457,00	43,6434
457,50	43,6418
458,00	43,6362
458,50	43,6360
459,00	43,5823
459,50	43,5752
460,00	43,5773
460,50	43,5920
461,00	43,6049
461,50	43,5942
462,00	43,5842
462,50	43,5766
463,00	43,5440
463,50	43,5392
464,00	43,5072
464,50	43,4897
465,00	43,4850
465,50	43,4684
466,00	43,4464
466,50	43,4348
467,00	43,4225
467,50	43,4209
468,00	43,4261
468,50	43,4215
469,00	43,4068
469,50	43,3871
470,00	43,3914
470,50	43,3723
471,00	43,3647
471,50	43,3631
472,00	43,3457
472,50	43,3388
473,00	43,3386
473,50	43,3350
474,00	43,3185
474,50	43,2844
475,00	43,3064
475,50	43,3025
476,00	43,3088
476,50	43,3023
477,00	43,2956
477,50	43,2954
478,00	43,2993
478,50	43,3011
479,00	43,3018
479,50	43,2839
480,00	43,2757
480,50	43,2634
481,00	43,2664
481,50	43,2439
482,00	43,2392
482,50	43,2379
483,00	43,2402
483,50	43,2336
484,00	43,2368
484,50	43,2242
485,00	43,2172
485,50	43,2080
486,00	43,2304
486,50	43,2418
487,00	43,2391
487,50	43,2343
488,00	43,2463
488,50	43,2676
489,00	43,2492
489,50	43,2465
490,00	43,2488
490,50	43,2334
491,00	43,2133
491,50	43,2099
492,00	43,2116
492,50	43,2207
493,00	43,1754
493,50	43,1898
494,00	43,2166
494,50	43,2332
495,00	43,2403
495,50	43,2421
496,00	43,2160
496,50	43,2107
497,00	43,2083
497,50	43,2178
498,00	43,2273
498,50	43,1957
499,00	43,1843
499,50	43,1783
500,00	43,1956
500,50	43,2007
501,00	43,2053
501,50	43,2156
502,00	43,2277
502,50	43,2208
503,00	43,2237
503,50	43,2231
504,00	43,2447
504,50	43,2237
505,00	43,2380
505,50	43,2237
506,00	43,2128
506,50	43,1996
507,00	43,1902
507,50	43,1671
508,00	43,1635
508,50	43,1178
509,00	43,1375
509,50	43,1211
510,00	43,1136
510,50	43,0928
511,00	43,0957
511,50	43,0677
512,00	43,0857
512,50	43,0767
513,00	43,0825
513,50	43,0584
514,00	43,0628
514,50	43,0789
515,00	43,0760
515,50	43,0545
516,00	43,0838
516,50	43,0676
517,00	43,0641
517,50	43,0767
518,00	43,0736
518,50	43,0715
519,00	43,0549
519,50	43,0419
520,00	43,0565
520,50	43,0351
521,00	43,0413
521,50	43,0619
522,00	43,0393
522,50	43,0316
523,00	43,0356
523,50	43,0377
524,00	43,0482
524,50	43,0386
525,00	43,0513
525,50	43,0272
526,00	42,9939
526,50	42,9844
527,00	42,9709
527,50	42,9473
528,00	42,9297
528,50	42,8923
529,00	42,8584
529,50	42,8011
530,00	42,7516
530,50	42,7306
531,00	42,6954
531,50	42,6877
532,00	42,6614
532,50	42,6190
533,00	42,6037
533,50	42,5918
534,00	42,5979
534,50	42,6396
535,00	42,6304
535,50	42,6159
536,00	42,5916
536,50	42,5999
537,00	42,6084
537,50	42,6206
538,00	42,6341
538,50	42,6398
539,00	42,6285
539,50	42,6213
540,00	42,6322
540,50	42,6229
541,00	42,5885
541,50	42,5699
542,00	42,5675
542,50	42,5561
543,00	42,5494
543,50	42,5358
544,00	42,5428
544,50	42,5445
545,00	42,5628
545,50	42,5763
546,00	42,5953
546,50	42,5883
547,00	42,6006
547,50	42,5951
548,00	42,6115
548,50	42,5907
549,00	42,5881
549,50	42,5734
550,00	42,5751
550,50	42,5595
551,00	42,5545
551,50	42,5322
552,00	42,5432
552,50	42,5202
553,00	42,5254
553,50	42,5092
554,00	42,5126
554,50	42,4887
555,00	42,4872
555,50	42,4825
556,00	42,4589
556,50	42,4368
557,00	42,4110
557,50	42,3929
558,00	42,3952
558,50	42,3695
559,00	42,3665
559,50	42,3560
560,00	42,3407
560,50	42,3445
561,00	42,3303
561,50	42,3324
562,00	42,3168
562,50	42,3185
563,00	42,3144
563,50	42,3154
564,00	42,3023
564,50	42,2811
565,00	42,2739
565,50	42,2647
566,00	42,2510
566,50	42,2457
