"PEN_Q53_UZH_spot1 - Storage 134953"
"Wavelength nm."	"R%"
185,00	286,9084
185,50	261,2553
186,00	238,9943
186,50	214,2073
187,00	191,8018
187,50	166,8779
188,00	139,4482
188,50	142,9096
189,00	125,3738
189,50	108,0878
190,00	108,9478
190,50	106,4796
191,00	105,7216
191,50	103,0364
192,00	103,4651
192,50	101,9212
193,00	97,3879
193,50	93,7708
194,00	91,6599
194,50	90,9255
195,00	90,2422
195,50	90,8984
196,00	90,7822
196,50	89,5114
197,00	89,3044
197,50	89,4557
198,00	88,5880
198,50	88,1021
199,00	87,9688
199,50	86,7309
200,00	85,0144
200,50	83,5088
201,00	83,2186
201,50	83,1029
202,00	82,8393
202,50	82,7519
203,00	82,7674
203,50	81,2431
204,00	80,6806
204,50	80,4865
205,00	79,9128
205,50	78,2848
206,00	77,0709
206,50	76,9858
207,00	76,3225
207,50	75,8009
208,00	75,3942
208,50	74,5819
209,00	73,3908
209,50	72,9219
210,00	72,8572
210,50	72,1079
211,00	70,4879
211,50	69,1917
212,00	68,1551
212,50	67,0059
213,00	66,3012
213,50	65,5813
214,00	64,4410
214,50	63,4334
215,00	63,1188
215,50	62,6402
216,00	62,4058
216,50	61,8391
217,00	61,3100
217,50	60,8165
218,00	60,2967
218,50	59,8055
219,00	59,2185
219,50	58,6144
220,00	58,1982
220,50	57,9098
221,00	57,4400
221,50	57,1424
222,00	56,6926
222,50	56,1289
223,00	55,7734
223,50	55,1302
224,00	54,4209
224,50	54,0345
225,00	53,4298
225,50	52,9903
226,00	52,5351
226,50	52,2415
227,00	52,0085
227,50	51,6825
228,00	51,5257
228,50	51,5127
229,00	51,2266
229,50	51,1372
230,00	50,9299
230,50	50,7940
231,00	50,6050
231,50	50,3861
232,00	50,1496
232,50	49,9223
233,00	49,6842
233,50	49,4874
234,00	49,2392
234,50	49,0900
235,00	48,9060
235,50	48,6994
236,00	48,5709
236,50	48,4775
237,00	48,4042
237,50	48,2787
238,00	48,2288
238,50	48,0824
239,00	48,0358
239,50	47,8914
240,00	47,7567
240,50	47,7140
241,00	47,6026
241,50	47,6592
242,00	47,6745
242,50	47,6845
243,00	47,7824
243,50	47,7293
244,00	47,8200
244,50	47,8520
245,00	47,7217
245,50	47,7284
246,00	47,7045
246,50	47,6757
247,00	47,7189
247,50	47,5229
248,00	47,4473
248,50	47,3459
249,00	47,3313
249,50	47,4173
250,00	47,4808
250,50	47,4929
251,00	47,4745
251,50	47,5348
252,00	47,6699
252,50	47,8151
253,00	47,9942
253,50	48,2215
254,00	48,3513
254,50	48,5687
255,00	48,6611
255,50	48,8161
256,00	48,8557
256,50	49,0211
257,00	49,1020
257,50	49,1473
258,00	49,1553
258,50	49,1416
259,00	49,1043
259,50	49,1427
260,00	49,1969
260,50	49,1436
261,00	49,1250
261,50	49,1814
262,00	49,2076
262,50	49,2218
263,00	49,3440
263,50	49,3065
264,00	49,2724
264,50	49,3430
265,00	49,4270
265,50	49,4556
266,00	49,4563
266,50	49,4276
267,00	49,3661
267,50	49,2879
268,00	49,3496
268,50	49,3572
269,00	49,3219
269,50	49,3363
270,00	49,3484
270,50	49,2229
271,00	49,2045
271,50	49,2190
272,00	49,2381
272,50	49,1978
273,00	49,1892
273,50	49,1002
274,00	49,0334
274,50	48,9355
275,00	49,0002
275,50	48,9910
276,00	48,9669
276,50	48,9573
277,00	48,8697
277,50	48,8327
278,00	48,7993
278,50	48,8065
279,00	48,7359
279,50	48,6838
280,00	48,6351
280,50	48,6076
281,00	48,5077
281,50	48,4424
282,00	48,4266
282,50	48,4110
283,00	48,2836
283,50	48,2656
284,00	48,3235
284,50	48,3088
285,00	48,2321
285,50	48,2903
286,00	48,3698
286,50	48,3041
287,00	48,2281
287,50	48,2186
288,00	48,2630
288,50	48,1552
289,00	48,1029
289,50	48,1285
290,00	48,0462
290,50	47,9302
291,00	47,9013
291,50	47,9732
292,00	48,0284
292,50	47,9511
293,00	47,9183
293,50	47,8936
294,00	47,8340
294,50	47,8162
295,00	47,8479
295,50	47,7965
296,00	47,6919
296,50	47,5651
297,00	47,5798
297,50	47,5893
298,00	47,5848
298,50	47,5526
299,00	47,5340
299,50	47,5468
300,00	47,6743
300,50	47,6615
301,00	47,6096
301,50	47,6016
302,00	47,5178
302,50	47,5311
303,00	47,5928
303,50	47,6114
304,00	47,5429
304,50	47,4618
305,00	47,5000
305,50	47,5481
306,00	47,5795
306,50	47,6645
307,00	47,6380
307,50	47,5714
308,00	47,5574
308,50	47,7273
309,00	47,9479
309,50	48,0657
310,00	48,2703
310,50	48,4182
311,00	48,6275
311,50	48,7367
312,00	48,8545
312,50	49,0193
313,00	48,9513
313,50	48,9077
314,00	48,9811
314,50	48,9552
315,00	48,9441
315,50	48,8602
316,00	48,9464
316,50	49,0057
317,00	49,0005
317,50	49,1643
318,00	49,1549
318,50	49,0704
319,00	49,1475
319,50	49,1453
320,00	49,1434
320,50	49,1291
321,00	49,1674
321,50	49,1070
322,00	49,0650
322,50	49,0525
323,00	49,1694
323,50	49,0998
324,00	48,9979
