"pen_argset_C_BottomSurface_corner4 - Storage 124003"
"Wavelength nm."	"R%"
185,00	442,0064
185,50	435,3065
186,00	420,7564
186,50	402,1009
187,00	390,3911
187,50	376,3573
188,00	130,8648
188,50	139,0093
189,00	127,2298
189,50	124,8538
190,00	116,2878
190,50	114,5841
191,00	118,2251
191,50	112,5789
192,00	112,9924
192,50	106,3083
193,00	100,9555
193,50	98,1416
194,00	97,4968
194,50	96,5574
195,00	96,4229
195,50	96,3981
196,00	97,5574
196,50	94,2105
197,00	95,0146
197,50	94,7684
198,00	93,3702
198,50	92,7528
199,00	92,4129
199,50	91,8517
200,00	89,9820
200,50	88,8029
201,00	88,8430
201,50	89,0474
202,00	88,3448
202,50	87,2777
203,00	86,3112
203,50	84,7935
204,00	83,5128
204,50	82,7817
205,00	82,3203
205,50	81,1054
206,00	79,6198
206,50	79,8203
207,00	79,2788
207,50	78,3475
208,00	78,2640
208,50	77,7751
209,00	77,1071
209,50	76,6568
210,00	76,4197
210,50	75,6084
211,00	74,3138
211,50	73,1517
212,00	72,3217
212,50	71,2112
213,00	70,5847
213,50	69,7512
214,00	68,5632
214,50	67,5409
215,00	67,0260
215,50	66,4433
216,00	65,9552
216,50	65,3945
217,00	64,8023
217,50	64,3450
218,00	63,5951
218,50	63,0912
219,00	62,5348
219,50	62,0296
220,00	61,3010
220,50	60,9547
221,00	60,4059
221,50	59,9147
222,00	59,5133
222,50	59,0237
223,00	58,7567
223,50	58,3296
224,00	57,7019
224,50	57,4717
225,00	56,8508
225,50	56,4720
226,00	56,0975
226,50	55,5427
227,00	55,1213
227,50	54,6311
228,00	54,2022
228,50	53,8013
229,00	53,2850
229,50	52,9698
230,00	52,6604
230,50	52,5484
231,00	52,2837
231,50	52,0918
232,00	51,7968
232,50	51,5173
233,00	51,4799
233,50	51,2458
234,00	51,1390
234,50	50,8701
235,00	50,5737
235,50	50,5405
236,00	50,3992
236,50	50,3309
237,00	50,1932
237,50	49,9336
238,00	49,9204
238,50	49,7516
239,00	49,7223
239,50	49,6302
240,00	49,4166
240,50	49,4039
241,00	49,2433
241,50	49,3894
242,00	49,3495
242,50	49,3182
243,00	49,3371
243,50	49,2691
244,00	49,3167
244,50	49,3959
245,00	49,2828
245,50	49,3449
246,00	49,2761
246,50	49,2965
247,00	49,3099
247,50	49,2412
248,00	49,3367
248,50	49,2764
249,00	49,1797
249,50	49,2113
250,00	49,2297
250,50	49,1727
251,00	49,2328
251,50	49,2721
252,00	49,3743
252,50	49,3580
253,00	49,5127
253,50	49,7028
254,00	49,7457
254,50	49,7660
255,00	49,8175
255,50	49,8601
256,00	49,9023
256,50	50,0266
257,00	50,0255
257,50	49,9747
258,00	49,9599
258,50	50,0167
259,00	50,1916
259,50	50,3096
260,00	50,3653
260,50	50,3320
261,00	50,3337
261,50	50,4890
262,00	50,6020
262,50	50,5612
263,00	50,6185
263,50	50,5479
264,00	50,4532
264,50	50,4192
265,00	50,4385
265,50	50,4572
266,00	50,4551
266,50	50,3685
267,00	50,4650
267,50	50,5458
268,00	50,5039
268,50	50,5153
269,00	50,4932
269,50	50,5459
270,00	50,5076
270,50	50,3976
271,00	50,4212
271,50	50,4377
272,00	50,3137
272,50	50,2020
273,00	50,1927
273,50	50,2268
274,00	50,2019
274,50	50,1276
275,00	50,1360
275,50	50,0446
276,00	49,9512
276,50	49,8455
277,00	49,8247
277,50	49,8697
278,00	49,7979
278,50	49,7680
279,00	49,7336
279,50	49,6429
280,00	49,6062
280,50	49,5554
