"pen_argset_C_TopSurface_corner2 - Storage 122415"
"Wavelength nm."	"R%"
185,00	-5492,7104
185,50	-4357,7695
186,00	-3224,1440
186,50	-2093,5383
187,00	-959,7548
187,50	174,7381
188,00	142,6158
188,50	148,7550
189,00	130,4026
189,50	124,0226
190,00	119,1593
190,50	118,0835
191,00	118,8281
191,50	115,7571
192,00	112,4507
192,50	110,0573
193,00	108,4445
193,50	103,8604
194,00	100,4283
194,50	99,6862
195,00	95,5080
195,50	94,7902
196,00	93,4654
196,50	91,3396
197,00	91,9363
197,50	91,0103
198,00	90,1150
198,50	90,7100
199,00	91,5838
199,50	91,8234
200,00	90,7602
200,50	90,3008
201,00	89,8572
201,50	89,7069
202,00	88,5969
202,50	87,7292
203,00	86,8702
203,50	85,1617
204,00	84,8544
204,50	83,7687
205,00	83,1853
205,50	82,7235
206,00	81,4401
206,50	81,3831
207,00	80,8620
207,50	80,4567
208,00	79,8736
208,50	78,9577
209,00	77,6391
209,50	77,0299
210,00	76,6678
210,50	76,1607
211,00	74,8185
211,50	73,5902
212,00	72,5989
212,50	71,3637
213,00	70,8383
213,50	70,1876
214,00	68,8736
214,50	67,5639
215,00	66,6423
215,50	66,0616
216,00	65,6790
216,50	65,0693
217,00	64,5996
217,50	63,7895
218,00	63,4592
218,50	62,8598
219,00	62,3648
219,50	61,5220
220,00	60,9818
220,50	60,5832
221,00	60,0257
221,50	59,5262
222,00	59,3208
222,50	58,7544
223,00	58,5529
223,50	57,9770
224,00	57,4337
224,50	57,0428
225,00	56,3612
225,50	55,8276
226,00	55,3647
226,50	54,7803
227,00	54,4218
227,50	54,0499
228,00	53,8159
228,50	53,6287
229,00	53,1853
229,50	52,9382
230,00	52,7208
230,50	52,6109
231,00	52,4154
231,50	52,1944
232,00	51,8024
232,50	51,4888
233,00	51,2277
233,50	51,0341
234,00	50,8458
234,50	50,6460
235,00	50,3991
235,50	50,2188
236,00	50,0117
236,50	50,0468
237,00	50,0307
237,50	49,8656
238,00	49,6539
238,50	49,5343
239,00	49,4025
239,50	49,2274
240,00	49,0663
240,50	49,0315
241,00	48,8210
241,50	48,7309
242,00	48,7379
242,50	48,8210
243,00	48,8207
243,50	48,9067
244,00	48,9860
244,50	48,9705
245,00	48,8436
245,50	48,8604
246,00	48,8467
246,50	48,8375
247,00	48,8027
247,50	48,6648
248,00	48,6548
248,50	48,5643
249,00	48,5312
249,50	48,5771
250,00	48,6838
250,50	48,6791
251,00	48,7301
251,50	48,8181
252,00	48,9439
252,50	48,9653
253,00	49,0421
253,50	49,2779
254,00	49,4144
254,50	49,4302
255,00	49,5723
255,50	49,6266
256,00	49,6766
256,50	49,7329
257,00	49,7616
257,50	49,8090
258,00	49,7947
258,50	49,8223
259,00	49,9092
259,50	49,8694
260,00	49,9136
260,50	49,9396
261,00	50,0835
261,50	50,1752
262,00	50,3173
262,50	50,3069
263,00	50,4091
263,50	50,4556
264,00	50,4465
264,50	50,5848
265,00	50,5109
265,50	50,4172
266,00	50,4194
266,50	50,3210
267,00	50,3400
267,50	50,2160
268,00	50,1936
268,50	50,2344
269,00	50,0690
269,50	50,1658
270,00	50,1015
270,50	50,0454
271,00	50,0121
271,50	49,9912
272,00	49,9789
272,50	49,8525
273,00	49,8588
273,50	49,9090
274,00	49,8838
274,50	49,9127
275,00	49,8676
275,50	49,8549
276,00	49,8873
276,50	49,8811
277,00	49,8741
277,50	49,7970
278,00	49,7580
278,50	49,7332
279,00	49,6585
279,50	49,6034
280,00	49,5972
280,50	49,5087
281,00	49,4056
281,50	49,3659
282,00	49,3506
282,50	49,2715
283,00	49,2542
283,50	49,2528
284,00	49,3532
284,50	49,3071
285,00	49,2793
285,50	49,2793
286,00	49,3245
286,50	49,2550
287,00	49,2113
287,50	49,1450
288,00	49,1592
288,50	49,0789
289,00	49,0895
289,50	49,0489
290,00	49,0455
290,50	48,9553
291,00	48,9056
291,50	48,8766
292,00	48,8235
292,50	48,7491
293,00	48,6842
293,50	48,6015
294,00	48,6530
294,50	48,6189
295,00	48,6371
295,50	48,5783
296,00	48,5495
296,50	48,5203
297,00	48,4906
297,50	48,4637
298,00	48,5333
298,50	48,4140
299,00	48,3969
299,50	48,3138
300,00	48,4121
300,50	48,4354
301,00	48,4289
301,50	48,4955
302,00	48,4531
302,50	48,5039
303,00	48,5414
303,50	48,5861
304,00	48,5797
304,50	48,5459
305,00	48,5849
305,50	48,5607
306,00	48,4777
306,50	48,4975
307,00	48,3367
307,50	48,3130
308,00	48,3438
308,50	48,5110
309,00	48,6770
309,50	48,7548
310,00	48,8555
310,50	48,9640
311,00	49,1496
311,50	49,2531
312,00	49,3840
312,50	49,4454
313,00	49,4470
313,50	49,4007
314,00	49,4359
314,50	49,5009
315,00	49,4980
315,50	49,4594
316,00	49,5779
316,50	49,5928
317,00	49,6143
317,50	49,6640
318,00	49,6565
318,50	49,6638
319,00	49,6945
319,50	49,6536
320,00	49,6282
320,50	49,5269
321,00	49,4589
321,50	49,4171
322,00	49,3602
322,50	49,3689
323,00	49,3431
323,50	49,2759
324,00	49,2873
324,50	49,2670
325,00	49,2909
325,50	49,3261
326,00	49,3299
326,50	49,3244
327,00	49,2765
327,50	49,1626
328,00	49,2156
328,50	49,3138
329,00	49,3413
329,50	49,3199
330,00	49,3125
330,50	49,2579
331,00	49,2517
331,50	49,2555
332,00	49,2985
332,50	49,2030
333,00	49,1303
333,50	49,0253
334,00	49,0313
334,50	48,9609
335,00	49,0106
335,50	48,9738
336,00	48,9512
336,50	48,8824
337,00	48,8557
337,50	48,8216
338,00	48,8674
338,50	48,7709
339,00	48,7915
339,50	48,6903
340,00	48,7090
340,50	48,7469
341,00	48,7740
341,50	48,7332
342,00	48,7574
342,50	48,6707
343,00	48,7120
343,50	48,6839
344,00	48,6941
344,50	48,6465
345,00	48,5782
345,50	48,5916
346,00	48,5934
346,50	48,4965
347,00	48,5318
347,50	48,4881
348,00	48,4047
348,50	48,3680
349,00	48,2596
349,50	48,1979
350,00	48,1524
350,50	48,1430
351,00	48,1461
351,50	48,1229
352,00	48,0923
352,50	48,1068
353,00	48,0924
353,50	48,1425
354,00	48,1588
354,50	48,1278
355,00	48,0934
355,50	48,0337
356,00	47,9467
356,50	47,9117
357,00	47,8279
357,50	47,8291
358,00	47,7226
358,50	47,9035
359,00	48,0755
359,50	48,2040
360,00	48,3614
360,50	48,5752
361,00	48,7413
361,50	48,9256
362,00	49,0793
362,50	49,3031
363,00	49,2551
363,50	49,1762
364,00	49,1858
364,50	49,2391
365,00	49,2502
365,50	49,2098
366,00	49,1917
366,50	49,1092
367,00	49,1381
367,50	49,1394
368,00	49,1564
368,50	49,1483
369,00	49,0252
369,50	49,0247
370,00	48,9808
370,50	49,0591
371,00	49,0355
371,50	48,9580
372,00	48,8956
372,50	48,8839
373,00	48,8340
373,50	48,8840
374,00	48,8088
374,50	48,8115
375,00	48,6299
375,50	48,6158
376,00	48,5472
376,50	48,4672
377,00	48,4105
377,50	48,2814
378,00	48,0723
378,50	47,8664
379,00	47,6926
379,50	47,5528
380,00	47,3992
380,50	47,2262
381,00	47,0737
381,50	46,8385
382,00	46,7207
382,50	46,6003
383,00	46,4663
383,50	46,3124
384,00	46,1675
384,50	46,0044
385,00	45,8968
385,50	45,7792
386,00	45,7231
386,50	45,6220
387,00	45,5136
387,50	45,4652
388,00	45,4269
388,50	45,4005
389,00	45,3627
389,50	45,2745
390,00	45,2215
390,50	45,1748
391,00	45,1424
391,50	45,1469
392,00	45,1181
392,50	45,0750
393,00	45,0349
393,50	44,9801
394,00	44,9963
394,50	44,9569
395,00	44,9164
395,50	44,8894
396,00	44,8525
396,50	44,8684
397,00	44,9146
397,50	44,9329
398,00	44,9668
398,50	44,9288
399,00	44,9557
399,50	44,9673
400,00	44,9505
400,50	44,9728
401,00	44,9471
401,50	44,8656
402,00	44,8450
402,50	44,8124
403,00	44,7785
403,50	44,7727
404,00	44,7362
404,50	44,7165
405,00	44,6915
405,50	44,6818
406,00	44,6911
406,50	44,6488
407,00	44,6486
407,50	44,7001
408,00	44,6693
408,50	44,6784
409,00	44,6344
409,50	44,6245
410,00	44,6051
410,50	44,5822
411,00	44,5885
411,50	44,5538
412,00	44,5165
412,50	44,4821
413,00	44,4269
413,50	44,4555
414,00	44,4465
414,50	44,4045
415,00	44,4074
415,50	44,3952
416,00	44,3462
416,50	44,3167
417,00	44,3106
417,50	44,3088
418,00	44,2967
418,50	44,1795
419,00	44,0831
419,50	43,9589
420,00	43,8446
420,50	43,7840
421,00	43,6868
421,50	43,5670
422,00	43,4760
422,50	43,3527
423,00	43,3336
423,50	43,3409
424,00	43,3475
424,50	43,3346
425,00	43,3173
425,50	43,3139
426,00	43,3123
426,50	43,2991
427,00	43,3186
427,50	43,3405
428,00	43,3365
428,50	43,3275
429,00	43,3371
429,50	43,3504
430,00	43,3467
430,50	43,3559
431,00	43,3735
431,50	43,3633
432,00	43,3723
432,50	43,3670
433,00	43,3822
433,50	43,3971
434,00	43,3936
434,50	43,4119
435,00	43,4093
435,50	43,4013
436,00	43,4021
436,50	43,3961
437,00	43,3729
437,50	43,3473
438,00	43,3526
438,50	43,3118
439,00	43,2910
439,50	43,2911
440,00	43,2697
440,50	43,2703
441,00	43,2371
441,50	43,2438
442,00	43,2429
442,50	43,2025
443,00	43,2478
443,50	43,2311
444,00	43,2476
444,50	43,2312
445,00	43,2341
445,50	43,2551
446,00	43,2668
446,50	43,2701
447,00	43,2983
447,50	43,2947
448,00	43,3231
448,50	43,3180
449,00	43,3212
449,50	43,3376
450,00	43,3250
450,50	43,3384
451,00	43,3155
451,50	43,3063
452,00	43,2875
452,50	43,2927
453,00	43,2765
453,50	43,2953
454,00	43,2608
454,50	43,2579
455,00	43,2310
455,50	43,2334
456,00	43,2018
456,50	43,1929
457,00	43,1672
457,50	43,1584
458,00	43,1487
458,50	43,1676
459,00	43,1607
459,50	43,1675
460,00	43,1789
460,50	43,1865
461,00	43,1882
461,50	43,1891
462,00	43,1891
462,50	43,1703
463,00	43,1367
463,50	43,1088
464,00	43,0872
464,50	43,0673
465,00	43,0820
465,50	43,0669
466,00	43,0288
466,50	43,0153
467,00	43,0082
467,50	42,9976
468,00	42,9995
468,50	42,9843
469,00	42,9668
469,50	42,9460
470,00	42,9372
470,50	42,9477
471,00	42,9252
471,50	42,9349
472,00	42,9189
472,50	42,9138
473,00	42,8983
473,50	42,8861
474,00	42,8644
474,50	42,8598
475,00	42,8571
475,50	42,8733
476,00	42,8465
476,50	42,8477
477,00	42,8476
477,50	42,8556
478,00	42,8707
478,50	42,8732
479,00	42,8450
479,50	42,8190
480,00	42,7979
480,50	42,7952
481,00	42,7961
481,50	42,7918
482,00	42,7916
482,50	42,7858
483,00	42,7877
483,50	42,8033
484,00	42,8465
484,50	42,8542
485,00	42,8575
485,50	42,8601
486,00	42,8546
486,50	42,8480
487,00	42,8397
487,50	42,8532
488,00	42,8490
488,50	42,8353
489,00	42,8431
489,50	42,8430
490,00	42,8477
490,50	42,8318
491,00	42,8476
491,50	42,8641
492,00	42,8302
492,50	42,8440
493,00	42,8241
493,50	42,7850
