"pen_teonex_Q51_old_spot4 - Storage 134147"
"Wavelength nm."	"R%"
185,00	158,3011
185,50	154,5810
186,00	150,3178
186,50	147,6611
187,00	144,3051
187,50	139,8733
188,00	138,3826
188,50	141,3974
189,00	134,0188
189,50	113,7953
190,00	113,8491
190,50	114,1128
191,00	112,5302
191,50	111,5277
192,00	112,8789
192,50	112,4339
193,00	108,8423
193,50	104,1839
194,00	101,5712
194,50	100,7608
195,00	99,2646
195,50	98,6593
196,00	97,4545
196,50	94,0969
197,00	92,2237
197,50	92,3104
198,00	92,5429
198,50	91,6744
199,00	90,4745
199,50	90,0808
200,00	88,8094
200,50	87,9810
201,00	88,3860
201,50	88,9230
202,00	86,8910
202,50	85,4957
203,00	85,1117
203,50	83,9599
204,00	83,4351
204,50	82,4684
205,00	81,9068
205,50	80,4706
206,00	78,7227
206,50	79,2401
207,00	78,6900
207,50	77,6150
208,00	76,8483
208,50	75,5985
209,00	75,0106
209,50	74,0874
210,00	73,9361
210,50	73,3126
211,00	71,3457
211,50	70,1564
212,00	69,9284
212,50	68,9470
213,00	68,0361
213,50	67,4719
214,00	66,9247
214,50	65,9573
215,00	65,2828
215,50	64,9783
216,00	64,7765
216,50	63,8201
217,00	63,3936
217,50	63,0718
218,00	62,3370
218,50	61,5663
219,00	61,0869
219,50	60,4675
220,00	59,9923
220,50	59,4354
221,00	58,9679
221,50	58,5896
222,00	58,1360
222,50	57,4423
223,00	57,1627
223,50	56,4962
224,00	56,1318
224,50	55,7210
225,00	55,0605
225,50	54,7496
226,00	54,2483
226,50	53,7575
227,00	53,5952
227,50	53,0310
228,00	52,8520
228,50	52,6137
229,00	52,3015
229,50	52,1327
230,00	51,8027
230,50	51,6361
231,00	51,3695
231,50	51,0358
232,00	50,8595
232,50	50,5865
233,00	50,3309
233,50	50,1454
234,00	50,0145
234,50	49,6870
235,00	49,5173
235,50	49,3580
236,00	49,2853
236,50	49,2443
237,00	49,1179
237,50	48,9301
238,00	48,8404
238,50	48,6717
239,00	48,6847
239,50	48,5369
240,00	48,5248
240,50	48,4711
241,00	48,3144
241,50	48,2477
242,00	48,2743
242,50	48,1541
243,00	48,1556
243,50	48,1233
244,00	48,2134
244,50	48,1601
245,00	48,1123
245,50	48,1441
246,00	48,1606
246,50	48,1717
247,00	48,1624
247,50	48,0759
248,00	48,0940
248,50	47,9885
249,00	47,9140
249,50	47,8552
250,00	47,9785
250,50	48,0370
251,00	48,0172
251,50	48,0628
252,00	48,1749
252,50	48,2697
253,00	48,4612
253,50	48,6260
254,00	48,7430
254,50	48,7657
255,00	48,8431
255,50	48,9256
256,00	49,0282
256,50	49,1472
257,00	49,1925
257,50	49,2390
258,00	49,3420
258,50	49,3999
259,00	49,4911
259,50	49,5331
260,00	49,6883
260,50	49,7118
261,00	49,7436
261,50	49,8037
262,00	49,8572
262,50	49,8062
263,00	49,9521
263,50	49,9859
264,00	50,0265
264,50	50,0522
265,00	50,1256
265,50	50,0977
266,00	50,1484
266,50	50,0587
267,00	50,0802
267,50	49,9592
268,00	49,9412
268,50	49,9136
269,00	49,8274
269,50	49,8506
270,00	49,8664
270,50	49,7451
271,00	49,7281
271,50	49,7861
272,00	49,7997
272,50	49,7527
273,00	49,8006
273,50	49,7970
274,00	49,7670
274,50	49,7279
275,00	49,7944
275,50	49,7693
276,00	49,7379
276,50	49,7119
277,00	49,6314
277,50	49,5419
278,00	49,5061
278,50	49,4559
279,00	49,5050
279,50	49,4558
280,00	49,4756
280,50	49,4129
281,00	49,4055
281,50	49,4088
282,00	49,3451
282,50	49,2756
283,00	49,1226
283,50	49,0337
284,00	49,0772
284,50	49,0126
285,00	49,0017
285,50	48,9335
286,00	48,9282
286,50	48,8764
287,00	48,8577
287,50	48,9159
288,00	48,8606
288,50	48,7529
289,00	48,7334
289,50	48,6973
290,00	48,6959
290,50	48,6137
291,00	48,5238
291,50	48,4868
292,00	48,4626
292,50	48,4058
293,00	48,3182
293,50	48,2554
294,00	48,2522
294,50	48,1930
295,00	48,2174
295,50	48,3007
296,00	48,2608
296,50	48,2632
297,00	48,2343
297,50	48,2331
298,00	48,2691
298,50	48,2233
299,00	48,2868
299,50	48,2479
300,00	48,2902
300,50	48,3137
301,00	48,2532
301,50	48,3898
302,00	48,3818
302,50	48,4118
303,00	48,4214
303,50	48,3592
304,00	48,3312
304,50	48,3608
305,00	48,4386
305,50	48,3893
306,00	48,3426
306,50	48,3794
307,00	48,3231
307,50	48,2654
308,00	48,2239
308,50	48,3830
309,00	48,4366
309,50	48,5487
310,00	48,6852
310,50	48,7486
311,00	48,9057
311,50	48,9705
312,00	49,1135
312,50	49,2925
313,00	49,2894
313,50	49,3566
314,00	49,3351
314,50	49,3536
315,00	49,3489
315,50	49,3166
316,00	49,3998
316,50	49,4124
317,00	49,4164
317,50	49,5199
318,00	49,4937
318,50	49,4890
319,00	49,5416
319,50	49,5486
320,00	49,5361
320,50	49,5080
321,00	49,5523
321,50	49,5050
322,00	49,4534
322,50	49,3704
323,00	49,3888
323,50	49,4518
324,00	49,3711
324,50	49,3737
325,00	49,3766
325,50	49,3137
326,00	49,3527
326,50	49,2960
327,00	49,3415
327,50	49,2066
328,00	49,1256
328,50	49,1949
329,00	49,1969
329,50	49,2221
330,00	49,2523
330,50	49,1973
331,00	49,1962
331,50	49,1317
332,00	49,1517
332,50	49,1410
333,00	49,1929
333,50	49,0603
334,00	49,0713
334,50	48,9517
335,00	48,9847
335,50	48,9217
336,00	48,9446
336,50	48,9427
337,00	48,8624
337,50	48,7522
338,00	48,8402
338,50	48,7660
339,00	48,8326
339,50	48,6841
340,00	48,7423
340,50	48,7278
341,00	48,6769
341,50	48,6863
342,00	48,7385
342,50	48,6965
343,00	48,6325
343,50	48,5547
344,00	48,6594
344,50	48,6066
345,00	48,5756
345,50	48,6216
346,00	48,6036
346,50	48,5203
347,00	48,5269
347,50	48,5241
348,00	48,4915
348,50	48,3932
349,00	48,3278
349,50	48,2704
350,00	48,2184
350,50	48,1645
351,00	48,1783
351,50	48,1213
352,00	48,0971
352,50	48,0895
353,00	48,1437
353,50	48,1792
354,00	48,1211
354,50	48,0531
355,00	48,0465
355,50	47,9468
356,00	47,8964
356,50	47,8866
357,00	47,8451
357,50	47,7663
358,00	47,6593
358,50	47,8756
359,00	48,0543
359,50	48,2493
360,00	48,4816
360,50	48,6672
361,00	48,7849
361,50	48,9424
362,00	49,1338
362,50	49,3215
363,00	49,3152
363,50	49,2769
364,00	49,1948
364,50	49,1476
365,00	49,1461
365,50	49,1896
366,00	49,1679
366,50	49,0764
367,00	49,0981
367,50	49,0610
368,00	49,1025
368,50	49,1015
369,00	49,0683
369,50	49,0921
370,00	49,0053
370,50	49,0551
371,00	49,0946
371,50	49,0951
372,00	49,0893
372,50	49,0132
373,00	49,0078
373,50	48,9935
374,00	48,8858
374,50	48,8925
375,00	48,7799
375,50	48,7509
376,00	48,6299
376,50	48,5251
377,00	48,4244
377,50	48,2656
378,00	48,1032
378,50	47,9274
379,00	47,7309
379,50	47,5329
380,00	47,2903
380,50	47,0944
381,00	46,9145
381,50	46,7286
382,00	46,5924
382,50	46,4420
383,00	46,3224
383,50	46,1811
384,00	46,0439
384,50	45,9661
385,00	45,8516
385,50	45,7433
386,00	45,6611
386,50	45,5698
387,00	45,4975
387,50	45,4307
388,00	45,3589
388,50	45,3661
389,00	45,3142
389,50	45,2726
390,00	45,1980
390,50	45,1474
391,00	45,1125
391,50	45,0934
392,00	45,0316
392,50	45,0298
393,00	44,9690
393,50	44,9001
394,00	44,8928
394,50	44,8792
395,00	44,8527
395,50	44,8494
396,00	44,8356
396,50	44,8529
397,00	44,8550
397,50	44,8692
398,00	44,8752
398,50	44,8465
399,00	44,8787
399,50	44,9085
400,00	44,8942
400,50	44,8736
401,00	44,8807
401,50	44,8359
402,00	44,8181
402,50	44,8264
403,00	44,7864
403,50	44,7822
404,00	44,7285
404,50	44,7158
405,00	44,7036
405,50	44,6717
406,00	44,6780
406,50	44,6524
407,00	44,6474
407,50	44,6882
408,00	44,6520
408,50	44,6742
409,00	44,6366
409,50	44,6136
410,00	44,6129
410,50	44,5899
411,00	44,5724
411,50	44,5510
412,00	44,5220
412,50	44,4691
413,00	44,4532
413,50	44,4573
414,00	44,4387
414,50	44,4158
415,00	44,4064
415,50	44,4048
416,00	44,3847
416,50	44,3606
417,00	44,3787
417,50	44,3699
418,00	44,3402
418,50	44,2137
419,00	44,0989
419,50	43,9911
420,00	43,8715
420,50	43,7647
421,00	43,6764
421,50	43,5696
422,00	43,4494
422,50	43,3568
423,00	43,3777
423,50	43,3585
424,00	43,3435
424,50	43,3434
425,00	43,3340
425,50	43,3012
426,00	43,2887
426,50	43,2861
427,00	43,2791
427,50	43,2788
428,00	43,2832
428,50	43,2949
429,00	43,3032
429,50	43,2944
430,00	43,3195
430,50	43,3174
431,00	43,3321
431,50	43,3618
432,00	43,3878
432,50	43,3772
433,00	43,3679
433,50	43,3475
434,00	43,3530
434,50	43,3408
435,00	43,3544
435,50	43,3507
436,00	43,3325
436,50	43,2999
437,00	43,3277
437,50	43,3205
438,00	43,3289
438,50	43,2986
439,00	43,2880
439,50	43,2607
440,00	43,2444
440,50	43,2340
441,00	43,2135
441,50	43,1862
442,00	43,1647
442,50	43,1530
443,00	43,1584
443,50	43,1469
444,00	43,1568
444,50	43,1365
445,00	43,1450
445,50	43,1711
446,00	43,1903
446,50	43,2048
447,00	43,2350
447,50	43,2551
448,00	43,2800
448,50	43,2902
449,00	43,3078
449,50	43,3142
450,00	43,3196
450,50	43,3205
451,00	43,3183
451,50	43,2939
452,00	43,2809
452,50	43,2794
453,00	43,2762
453,50	43,2643
454,00	43,2513
454,50	43,2211
455,00	43,1773
455,50	43,1731
456,00	43,1614
456,50	43,1495
457,00	43,1220
457,50	43,0989
458,00	43,1169
458,50	43,1040
459,00	43,1050
459,50	43,1327
460,00	43,1410
460,50	43,1299
461,00	43,1499
461,50	43,1454
462,00	43,1555
462,50	43,1168
463,00	43,0863
463,50	43,0568
464,00	43,0253
464,50	42,9825
465,00	42,9988
465,50	42,9557
466,00	42,9416
466,50	42,9336
467,00	42,9194
467,50	42,9184
468,00	42,9327
468,50	42,9161
469,00	42,9211
469,50	42,8992
470,00	42,8930
470,50	42,8973
471,00	42,8844
471,50	42,8839
472,00	42,8635
472,50	42,8601
473,00	42,8583
473,50	42,8370
474,00	42,8267
474,50	42,8186
475,00	42,8272
475,50	42,8065
476,00	42,8186
476,50	42,8187
477,00	42,8007
477,50	42,8035
478,00	42,8273
478,50	42,8192
479,00	42,8173
479,50	42,7876
480,00	42,7955
480,50	42,7737
481,00	42,7707
481,50	42,7552
482,00	42,7493
482,50	42,7367
483,00	42,7356
483,50	42,7211
484,00	42,7248
484,50	42,7198
485,00	42,7306
485,50	42,7296
486,00	42,7444
486,50	42,7550
487,00	42,7636
487,50	42,7719
488,00	42,8117
488,50	42,8354
489,00	42,8306
489,50	42,8314
490,00	42,8360
490,50	42,8296
491,00	42,8366
491,50	42,8289
492,00	42,8116
492,50	42,8107
493,00	42,7893
493,50	42,7806
494,00	42,7895
494,50	42,8044
495,00	42,8116
495,50	42,7935
496,00	42,7873
496,50	42,7693
497,00	42,7656
497,50	42,7625
498,00	42,7804
498,50	42,7535
499,00	42,7458
499,50	42,7359
500,00	42,7368
500,50	42,7383
501,00	42,7591
501,50	42,7434
502,00	42,7456
502,50	42,7494
503,00	42,7692
503,50	42,7647
504,00	42,7742
504,50	42,7823
505,00	42,7683
505,50	42,7525
506,00	42,7471
506,50	42,7511
507,00	42,7498
507,50	42,7348
508,00	42,7246
508,50	42,7073
509,00	42,7028
509,50	42,6989
510,00	42,7082
510,50	42,7088
511,00	42,6920
511,50	42,6766
512,00	42,6654
512,50	42,6660
513,00	42,6678
513,50	42,6442
514,00	42,6586
514,50	42,6545
515,00	42,6844
515,50	42,6696
516,00	42,6666
516,50	42,6841
517,00	42,6869
517,50	42,6831
518,00	42,6925
518,50	42,6856
519,00	42,6953
519,50	42,6334
520,00	42,6675
520,50	42,6721
521,00	42,6554
521,50	42,6496
522,00	42,6460
522,50	42,6445
523,00	42,6488
523,50	42,6360
524,00	42,6788
524,50	42,6739
525,00	42,6599
525,50	42,6436
526,00	42,6212
526,50	42,6066
527,00	42,5900
527,50	42,5560
528,00	42,5381
528,50	42,4772
529,00	42,4276
529,50	42,3768
530,00	42,3318
530,50	42,3088
531,00	42,2637
531,50	42,2515
532,00	42,2123
532,50	42,1871
533,00	42,1843
533,50	42,1634
534,00	42,1711
534,50	42,2014
535,00	42,2014
535,50	42,1924
536,00	42,1881
536,50	42,1926
537,00	42,1934
537,50	42,1842
538,00	42,1958
538,50	42,1894
539,00	42,1773
539,50	42,1712
540,00	42,1946
540,50	42,1762
541,00	42,1756
541,50	42,1685
542,00	42,1775
542,50	42,1834
543,00	42,2004
543,50	42,2127
544,00	42,2308
544,50	42,2297
545,00	42,2103
545,50	42,2261
546,00	42,2268
546,50	42,2093
547,00	42,2050
547,50	42,1858
548,00	42,1651
548,50	42,1565
549,00	42,1486
549,50	42,1668
550,00	42,1611
550,50	42,1411
551,00	42,1468
551,50	42,1332
552,00	42,1461
552,50	42,1613
553,00	42,1628
553,50	42,1673
554,00	42,1509
554,50	42,1485
555,00	42,1673
555,50	42,1866
556,00	42,1804
556,50	42,1505
557,00	42,1103
557,50	42,0857
558,00	42,0687
558,50	42,0662
559,00	42,0731
559,50	42,0473
560,00	42,0122
560,50	41,9935
561,00	42,0085
561,50	42,0028
562,00	41,9846
562,50	41,9825
563,00	41,9853
563,50	41,9541
564,00	41,9531
564,50	41,9433
565,00	41,9468
565,50	41,9286
566,00	41,9317
566,50	41,9321
567,00	41,9345
567,50	41,9189
568,00	41,9159
568,50	41,9113
569,00	41,9069
569,50	41,9151
570,00	41,9205
570,50	41,9068
571,00	41,8995
571,50	41,8874
572,00	41,8894
572,50	41,8795
573,00	41,8885
573,50	41,9143
574,00	41,8847
574,50	41,8721
575,00	41,8784
575,50	41,8881
576,00	41,9017
576,50	41,9030
577,00	41,9366
577,50	41,9482
578,00	41,9321
578,50	41,9366
579,00	41,9334
579,50	41,9349
580,00	41,9243
580,50	41,9195
581,00	41,9138
581,50	41,8897
582,00	41,8861
582,50	41,8756
583,00	41,8861
583,50	41,8985
584,00	41,9326
584,50	41,9221
585,00	41,9247
585,50	41,9237
586,00	41,9451
586,50	41,9467
587,00	41,9720
587,50	42,0009
588,00	42,0099
588,50	42,0032
589,00	42,0411
589,50	42,0369
590,00	42,0558
590,50	42,0614
591,00	42,0498
591,50	42,0543
592,00	42,0433
592,50	42,0338
593,00	42,0285
593,50	42,0212
594,00	42,0308
594,50	42,0457
595,00	42,0115
595,50	42,0111
596,00	42,0054
596,50	42,0017
597,00	42,0157
597,50	42,0123
598,00	42,0291
598,50	42,0412
599,00	42,0378
599,50	42,0737
600,00	42,0971
